id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,brand_snippet,video_vacancy,salary_from,salary_to,salary_currency,has_salary,salary_avg,experience_id,experience_name,estimated_experience_years,published_date,published_year_month,days_since_publication,employer_name,employer_id,area_name,area_id
110670676,False,Младший бизнес-аналитик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Коломяжский проспект', 'building': '27', 'lat': 60.0136, 'lng': 30.295458, 'description': None, 'raw': 'Санкт-Петербург, Коломяжский проспект, 27', 'metro': None, 'metro_stations': [], 'id': '15521159'}",,,2026-01-23 17:43:15+03:00,2026-01-23T17:43:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=110670676,,False,,https://api.hh.ru/vacancies/110670676?host=hh.ru,https://hh.ru/vacancy/110670676,[],"{'id': '14809', 'name': 'Бизнес Технологии', 'url': 'https://api.hh.ru/employers/14809', 'alternate_url': 'https://hh.ru/employer/14809', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6570412.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6570413.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6570414.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=14809', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее техническое или экономическое образование. Аналитический склад ума. Начальное представление о системах управления предприятием и автоматизации бизнес-процессов. ', 'responsibility': 'Взаимодействие с заказчиком на всех этапах проекта по внедрению информационной системы. Знание и понимание инструментов Системы Global-ERP. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,80000.0,,RUR,True,80000.0,between1And3,От 1 года до 3 лет,2.0,2026-01-23,2026-01,1,Бизнес Технологии,14809,Санкт-Петербург,2
129639789,False,"Финансовый аналитик (1С, Excel, отчетность)",,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Шлюзовая набережная', 'building': '4', 'lat': 55.731551, 'lng': 37.644261, 'description': None, 'raw': 'Москва, Шлюзовая набережная, 4', 'metro': None, 'metro_stations': [], 'id': '20517879'}",,,2026-01-20 11:06:13+03:00,2026-01-20T11:06:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129639789,,False,,https://api.hh.ru/vacancies/129639789?host=hh.ru,https://hh.ru/vacancy/129639789,[],"{'id': '89537', 'name': 'Avanta Россия', 'url': 'https://api.hh.ru/employers/89537', 'alternate_url': 'https://hh.ru/employer/89537', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/4270131.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/4270132.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/4270133.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=89537', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее финансовое или экономическое образование. Опыт работы в финансах от трех лет. Хорошее знание Excel. Умение работать с большими массивами...', 'responsibility': 'Обработка выгруженных отчетов в Excel по требованиям Заказчика. Анализ данных, их систематизация и верификация в соответствии с заданием Заказчика. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'PROJECT', 'name': 'Проект'}",False,,False,,,,,,,,False,,between3And6,От 3 до 6 лет,4.5,2026-01-20,2026-01,4,Avanta Россия,89537,Москва,1
129725021,False,Бизнес-аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Каширский проезд', 'building': '23', 'lat': 55.654543, 'lng': 37.627059, 'description': None, 'raw': 'Москва, Каширский проезд, 23', 'metro': {'station_name': 'Варшавская', 'line_name': 'Каховская', 'station_id': '11.26', 'line_id': '11', 'lat': 55.653294, 'lng': 37.619522}, 'metro_stations': [{'station_name': 'Варшавская', 'line_name': 'Каховская', 'station_id': '11.26', 'line_id': '11', 'lat': 55.653294, 'lng': 37.619522}], 'id': '124416'}",,,2026-01-23 18:10:47+03:00,2026-01-23T18:10:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129725021,,True,,https://api.hh.ru/vacancies/129725021?host=hh.ru,https://hh.ru/vacancy/129725021,[],"{'id': '5382', 'name': 'АСТ-Интернэшнл инваэронмэнт', 'url': 'https://api.hh.ru/employers/5382', 'alternate_url': 'https://hh.ru/employer/5382', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1389897.png', '90': 'https://img.hhcdn.ru/employer-logo/7179375.png', '240': 'https://img.hhcdn.ru/employer-logo/7179376.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5382', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на аналогичной должности не менее года. Высшее образование. Знание предметной области продажи / закупки / склад / бухучет, финансы. ', 'responsibility': 'Сбор и анализ требований к системам на базе 1С (УТ, 8.3, ЗУП). Написание ТЗ для разработчиков. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_9', 'name': '9 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,150000.0,,RUR,True,150000.0,between1And3,От 1 года до 3 лет,2.0,2026-01-23,2026-01,1,АСТ-Интернэшнл инваэронмэнт,5382,Москва,1
129479055,False,Бизнес-аналитик 1С стажер,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 46000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 46000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Земляной Вал', 'building': '50Ас2', 'lat': 55.750869, 'lng': 37.654727, 'description': None, 'raw': 'Москва, улица Земляной Вал, 50Ас2', 'metro': {'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, 'metro_stations': [{'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, {'station_name': 'Курская', 'line_name': 'МЦД-2', 'station_id': '132.726', 'line_id': '132', 'lat': 55.757622, 'lng': 37.660767}, {'station_name': 'Чкаловская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.72', 'line_id': '10', 'lat': 55.755951, 'lng': 37.659293}], 'id': '11625843'}",,,2026-01-15 15:42:34+03:00,2026-01-15T15:42:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129479055,,False,,https://api.hh.ru/vacancies/129479055?host=hh.ru,https://hh.ru/vacancy/129479055,[],"{'id': '9044605', 'name': '1С-Перспектива', 'url': 'https://api.hh.ru/employers/9044605', 'alternate_url': 'https://hh.ru/employer/9044605', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5597931.png', '90': 'https://img.hhcdn.ru/employer-logo-round/5597932.png', '240': 'https://img.hhcdn.ru/employer-logo-round/5597933.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9044605', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Познакомитесь с опытом автоматизации бизнес-процессов в крупных компаниях. Будете понимать способы их автоматизации на базе продуктов фирмы «1С». ', 'responsibility': 'Будете в полной мере готовы к интересной карьере <highlighttext>аналитика</highlighttext> по внедрению бизнес-приложений 1С. Компания аккредитована в реестре ИТ...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,,,,46000.0,,RUR,True,46000.0,noExperience,Нет опыта,0.0,2026-01-15,2026-01,9,1С-Перспектива,9044605,Москва,1
129285542,False,Младший аналитик данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Малая Почтовая улица', 'building': '2/2', 'lat': 55.77015723804361, 'lng': 37.68665386363867, 'description': None, 'raw': 'Москва, Малая Почтовая улица, 2/2', 'metro': None, 'metro_stations': [], 'id': '38736'}",,,2026-01-12 11:57:34+03:00,2026-01-12T11:57:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129285542,,False,,https://api.hh.ru/vacancies/129285542?host=hh.ru,https://hh.ru/vacancy/129285542,[],"{'id': '654795', 'name': 'ПроКонтекст', 'url': 'https://api.hh.ru/employers/654795', 'alternate_url': 'https://hh.ru/employer/654795', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/854056.png', '90': 'https://img.hhcdn.ru/employer-logo-round/854057.png', '240': 'https://img.hhcdn.ru/employer-logo-round/854058.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=654795', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знание Excel (ВПР, Сводные, Power Pivot). Знание инструментов веб-<highlighttext>аналитики</highlighttext> (Яндекс Метрика и Google Analytics 4). Знание Python и SQL...', 'responsibility': 'Участвовать в настройке и автоматизации регулярных отчетов, дашбордов, проектов сквозной <highlighttext>аналитики</highlighttext>. Интерпретировать полученные данные и обосновывать выводы, готовить рекомендации для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,90000.0,,RUR,True,90000.0,between1And3,От 1 года до 3 лет,2.0,2026-01-12,2026-01,12,ПроКонтекст,654795,Москва,1
129755779,False,Системный аналитик (разработка ПО),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Новомосковский административный округ', 'street': 'Киевское шоссе, 22-й километр', 'building': '6с1', 'lat': 55.63506623866136, 'lng': 37.431635592590304, 'description': None, 'raw': 'Новомосковский административный округ, Киевское шоссе, 22-й километр, 6с1', 'metro': {'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}, 'metro_stations': [{'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}], 'id': '610356'}",,,2026-01-22 13:13:47+03:00,2026-01-22T13:13:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129755779,,False,,https://api.hh.ru/vacancies/129755779?host=hh.ru,https://hh.ru/vacancy/129755779,[],"{'id': '2168579', 'name': 'СТЭП ЛОДЖИК (STEP LOGIC)', 'url': 'https://api.hh.ru/employers/2168579', 'alternate_url': 'https://hh.ru/employer/2168579', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/4157351.png', '90': 'https://img.hhcdn.ru/employer-logo-round/4157352.png', '240': 'https://img.hhcdn.ru/employer-logo-round/4157353.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2168579', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы <highlighttext>аналитиком</highlighttext> (бизнес-<highlighttext>аналитиком</highlighttext>) от 3-х лет. Опыт проведения обследований бизнес-процессов. Опыт разработки БП...', 'responsibility': 'Анализ существующих БП, получаемых от заказчика требований. Разработка системных требований. Проектирование БД на уровне не менее третьей нормальной формы. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,,,,False,,between3And6,От 3 до 6 лет,4.5,2026-01-22,2026-01,2,СТЭП ЛОДЖИК (STEP LOGIC),2168579,Москва,1
129784558,False,Системный Аналитик 1C,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Арбатско-Покровская линия', 'building': 'метро Арбатская', 'lat': 55.75254, 'lng': 37.6042, 'description': None, 'raw': 'Москва, Арбатско-Покровская линия, метро Арбатская', 'metro': {'station_name': 'Александровский сад', 'line_name': 'Филевская', 'station_id': '4.6', 'line_id': '4', 'lat': 55.752255, 'lng': 37.608775}, 'metro_stations': [{'station_name': 'Александровский сад', 'line_name': 'Филевская', 'station_id': '4.6', 'line_id': '4', 'lat': 55.752255, 'lng': 37.608775}, {'station_name': 'Арбатская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.5', 'line_id': '3', 'lat': 55.752312, 'lng': 37.60349}, {'station_name': 'Арбатская', 'line_name': 'Филевская', 'station_id': '4.11', 'line_id': '4', 'lat': 55.752122, 'lng': 37.601553}, {'station_name': 'Библиотека им.Ленина', 'line_name': 'Сокольническая', 'station_id': '1.4', 'line_id': '1', 'lat': 55.752123, 'lng': 37.610388}], 'id': '19708765'}",,,2026-01-23 09:40:23+03:00,2026-01-23T09:40:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129784558,,False,,https://api.hh.ru/vacancies/129784558?host=hh.ru,https://hh.ru/vacancy/129784558,[],"{'id': '12312458', 'name': 'Контроль Москвы', 'url': 'https://api.hh.ru/employers/12312458', 'alternate_url': 'https://hh.ru/employer/12312458', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1463617.png', '90': 'https://img.hhcdn.ru/employer-logo/7474078.png', '240': 'https://img.hhcdn.ru/employer-logo/7474079.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12312458', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. - Стрессоустойчивость, коммуникабельность, внимательность, многозадачность. - Хорошее понимание 1С на уровне разработки. - Глубокие знания 1С и учета (коммерческий...', 'responsibility': 'Функция технического эксперта 1С. - Анализ и классификация выявленных доработок 1С. - Настройка бизнес-процессов и модулей учета штатными механизмами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,,,,False,,between3And6,От 3 до 6 лет,4.5,2026-01-23,2026-01,1,Контроль Москвы,12312458,Москва,1
129394034,False,Бизнес/системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-01-23 08:34:14+03:00,2026-01-23T08:34:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129394034,,True,,https://api.hh.ru/vacancies/129394034?host=hh.ru,https://hh.ru/vacancy/129394034,[],"{'id': '11793823', 'name': 'Квантиль', 'url': 'https://api.hh.ru/employers/11793823', 'alternate_url': 'https://hh.ru/employer/11793823', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11793823', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы системным <highlighttext>аналитиком</highlighttext> в ИТ-проектах по созданию или развитию информационных систем. Знание методологий и нотаций...', 'responsibility': 'Анализ бизнес-процессов предприятия, моделирование процессов в нотациях BPMN 2.0 и UML. Проектирование архитектуры информационных систем и баз данных. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,150000.0,,RUR,True,150000.0,between1And3,От 1 года до 3 лет,2.0,2026-01-23,2026-01,1,Квантиль,11793823,Москва,1
129624767,False,Аналитик данных/аналитик отдела ценообразования (р.п. Кольцово),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'рабочий посёлок Кольцово', 'street': 'микрорайон АБК', 'building': '5', 'lat': 54.950464, 'lng': 83.206372, 'description': None, 'raw': 'рабочий посёлок Кольцово, микрорайон АБК, 5', 'metro': None, 'metro_stations': [], 'id': '1056652'}",,,2026-01-20 07:20:53+03:00,2026-01-20T07:20:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129624767,,True,,https://api.hh.ru/vacancies/129624767?host=hh.ru,https://hh.ru/vacancy/129624767,[],"{'id': '143034', 'name': 'Агроресурсы', 'url': 'https://api.hh.ru/employers/143034', 'alternate_url': 'https://hh.ru/employer/143034', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2519068.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/2519069.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/2519070.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=143034', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...интернет-коммерции в области ценообразования/ отдела закупок/управления товарных запасов/<highlighttext>аналитики</highlighttext>. Это декретная ставка! Рассмотрим выпускников экономических, математических факультетов с...', 'responsibility': 'Проверка специалистов отдела ценообразования, выявление ошибок. <highlighttext>Аналитика</highlighttext> продаж, поиск отклонений от показателей, подготовка выводов. Подготовка презентаций для нужд отдела (дважды...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,80000.0,,RUR,True,80000.0,noExperience,Нет опыта,0.0,2026-01-20,2026-01,4,Агроресурсы,143034,Новосибирск,4
129798726,False,Бизнес-аналитик (IT),,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 90000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': 45.02608102203598, 'lng': 38.96848607808354, 'description': None, 'raw': 'Краснодар, Рашпилевская, 55', 'metro': None, 'metro_stations': [], 'id': '89488'}",,,2026-01-23 13:25:54+03:00,2026-01-23T13:25:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129798726,,False,,https://api.hh.ru/vacancies/129798726?host=hh.ru,https://hh.ru/vacancy/129798726,[],"{'id': '85088', 'name': 'Южный Парус, ООО, Краснодар', 'url': 'https://api.hh.ru/employers/85088', 'alternate_url': 'https://hh.ru/employer/85088', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/118724.png', '90': 'https://img.hhcdn.ru/employer-logo-round/328813.png', '240': 'https://img.hhcdn.ru/employer-logo-round/401670.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=85088', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (прикладная математика, прикладная информатика, экономический анализ, бизнес-информатика). Опыт работы в области бизнес-анализа в IT-сфере либо...', 'responsibility': 'Сбор, анализ и документирование бизнес-требований. Анализ, описание и оптимизация бизнес-процессов. Взаимодействие с заказчиком (обсуждение задач, анализ и структурирование...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,,90000.0,,RUR,True,90000.0,between1And3,От 1 года до 3 лет,2.0,2026-01-23,2026-01,1,"Южный Парус, ООО, Краснодар",85088,Краснодар,53
129355210,False,Аналитик данных продаж (Ecom),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '72к3', 'lat': 55.804951, 'lng': 37.520833, 'description': None, 'raw': 'Москва, Ленинградский проспект, 72к3', 'metro': {'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}, 'metro_stations': [{'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}], 'id': '921491'}",,,2026-01-13 12:28:14+03:00,2026-01-13T12:28:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129355210,True,False,,https://api.hh.ru/vacancies/129355210?host=hh.ru,https://hh.ru/vacancy/129355210,[],"{'id': '1769199', 'name': 'Алкон Фармацевтика', 'url': 'https://api.hh.ru/employers/1769199', 'alternate_url': 'https://hh.ru/employer/1769199', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1395707.png', '90': 'https://img.hhcdn.ru/employer-logo/7202611.png', '240': 'https://img.hhcdn.ru/employer-logo/7202612.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1769199', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы <highlighttext>аналитиком</highlighttext> данных продаж от 2 лет (e-commerce или FMCG). - Отличные навыки работы с Excel/Google Sheets, знание...', 'responsibility': 'Сбор и систематизация данных о продажах и закупках на маркетплейсах. - Анализ эффективности промо-активностей (ROI, uplift, сравнение сценариев). - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",,,,,,False,,between1And3,От 1 года до 3 лет,2.0,2026-01-13,2026-01,11,Алкон Фармацевтика,1769199,Москва,1
