iter	Passed	Remaining
297	3376	19285
298	3388	19276
299	3399	19263
300	3411	19255
301	3422	19245
302	3434	19237
303	3446	19228
304	3458	19221
305	3469	19209
306	3482	19203
307	3493	19189
308	3504	19178
309	3515	19166
310	3526	19152
311	3539	19147
312	3550	19137
313	3560	19119
314	3572	19110
315	3584	19102
316	3595	19089
317	3608	19084
318	3620	19079
319	3632	19071
320	3643	19055
321	3654	19042
322	3667	19039
323	3680	19040
324	3693	19033
325	3703	19018
326	3714	19003
327	3726	18995
328	3738	18987
329	3755	19006
330	3769	19007
331	3784	19011
332	3797	19009
333	3811	19012
334	3825	19011
335	3839	19013
336	3850	19003
337	3863	18997
338	3874	18984
339	3886	18976
340	3898	18967
341	3910	18955
342	3921	18945
343	3932	18931
344	3944	18923
345	3955	18908
346	3968	18904
347	3980	18895
348	3993	18890
349	4006	18888
350	4017	18874
351	4029	18866
352	4041	18854
353	4051	18837
354	4062	18825
355	4074	18817
356	4085	18801
357	4096	18787
358	4110	18789
359	4122	18779
360	4133	18765
361	4144	18751
362	4154	18735
363	4165	18721
364	4177	18713
365	4189	18702
366	4199	18686
367	4210	18672
368	4221	18659
369	4232	18645
370	4243	18632
371	4254	18618
372	4265	18605
373	4275	18589
374	4287	18577
375	4297	18563
376	4309	18550
377	4320	18539
378	4331	18525
379	4342	18513
380	4354	18502
381	4366	18494
382	4377	18479
383	4388	18469
384	4401	18464
385	4412	18449
386	4423	18437
387	4436	18431
388	4448	18424
389	4460	18412
390	4472	18405
391	4484	18395
392	4495	18383
393	4506	18368
394	4517	18355
395	4528	18344
396	4539	18330
397	4550	18316
398	4561	18301
399	4571	18284
400	4582	18272
401	4589	18242
402	4600	18230
403	4611	18219
404	4622	18206
405	4634	18197
406	4645	18183
407	4656	18168
408	4667	18156
409	4679	18145
410	4689	18132
411	4700	18118
412	4712	18108
413	4723	18094
414	4734	18082
415	4747	18075
416	4759	18067
417	4770	18054
418	4781	18040
419	4793	18033
420	4805	18025
421	4818	18018
422	4831	18013
423	4842	18000
424	4855	17995
425	4867	17982
426	4879	17975
427	4892	17969
428	4905	17963
429	4916	17950
430	4927	17938
431	4938	17924
432	4949	17910
433	4960	17897
434	4971	17885
435	4981	17869
436	4992	17856
437	5003	17844
438	5015	17833
439	5027	17823
440	5038	17810
441	5049	17800
442	5061	17789
443	5072	17777
444	5083	17764
445	5095	17753
446	5106	17741
447	5117	17728
448	5127	17713
449	5139	17701
450	5149	17687
451	5161	17675
452	5172	17664
453	5184	17653
454	5196	17644
455	5208	17634
456	5219	17621
457	5230	17610
458	5241	17595
459	5252	17585
460	5264	17573
461	5274	17558
462	5286	17548
463	5297	17536
464	5308	17522
465	5319	17510
466	5330	17498
467	5341	17485
468	5352	17471
469	5363	17458
470	5374	17446
471	5385	17433
472	5396	17420
473	5407	17408
474	5419	17398
475	5430	17386
476	5440	17371
477	5453	17363
478	5464	17352
479	5476	17340
480	5486	17326
481	5498	17315
482	5509	17304
483	5519	17289
484	5531	17278
485	5542	17265
486	5554	17255
487	5567	17250
488	5579	17241
489	5594	17239
490	5604	17224
491	5615	17210
492	5626	17200
493	5638	17188
494	5648	17173
495	5659	17161
496	5670	17147
497	5680	17134
498	5692	17124
499	5703	17111
500	5714	17098
501	5727	17091
502	5738	17079
503	5749	17066
504	5761	17055
505	5772	17044
506	5783	17029
507	5796	17023
508	5807	17011
509	5831	17036
510	5840	17018
511	5851	17006
512	5862	16994
513	5874	16984
514	5885	16972
515	5896	16959
516	5908	16948
517	5919	16936
518	5930	16922
519	5942	16912
520	5953	16900
521	5964	16888
522	5976	16877
523	5988	16869
524	6000	16858
525	6011	16846
526	6023	16835
527	6034	16823
528	6046	16812
529	6057	16800
530	6069	16789
531	6079	16776
532	6091	16764
533	6102	16753
534	6113	16741
535	6124	16728
536	6135	16715
537	6146	16703
538	6157	16689
539	6168	16677
540	6180	16666
541	6190	16652
542	6201	16640
543	6213	16629
544	6224	16616
545	6235	16605
546	6247	16594
547	6257	16580
548	6268	16568
549	6281	16559
550	6292	16548
551	6304	16536
552	6315	16525
553	6327	16514
554	6339	16505
555	6350	16493
556	6361	16481
557	6374	16472
558	6386	16463
559	6399	16454
560	6411	16446
561	6422	16433
562	6433	16421
563	6445	16412
564	6456	16399
565	6466	16383
566	6479	16376
567	6492	16369
568	6503	16356
569	6516	16347
570	6528	16337
571	6540	16328
572	6552	16319
573	6563	16305
574	6575	16295
575	6586	16282
576	6596	16269
577	6608	16258
578	6619	16246
579	6631	16236
580	6643	16226
581	6655	16215
582	6665	16201
583	6677	16190
584	6688	16179
585	6702	16172
586	6713	16161
587	6726	16151
588	6737	16140
589	6748	16128
590	6759	16114
591	6771	16105
592	6784	16097
593	6795	16084
594	6806	16071
595	6817	16059
596	6828	16046
597	6839	16034
598	6850	16023
599	6861	16010
600	6872	15998
601	6884	15987
602	6895	15974
603	6906	15962
604	6918	15953
605	6929	15941
606	6940	15926
607	6952	15916
608	6963	15906
609	6974	15893
610	6985	15880
611	6996	15868
612	7007	15856
613	7018	15843
614	7030	15832
615	7041	15821
616	7054	15812
617	7067	15804
618	7078	15792
619	7089	15778
620	7100	15766
621	7111	15756
622	7122	15743
623	7135	15733
624	7146	15723
625	7157	15710
626	7168	15697
627	7181	15689
628	7192	15677
629	7203	15665
630	7214	15652
631	7226	15642
632	7238	15631
633	7250	15621
634	7261	15609
635	7272	15597
636	7284	15585
637	7295	15573
638	7306	15561
639	7317	15549
640	7329	15538
641	7340	15526
642	7350	15513
643	7362	15502
644	7374	15492
645	7385	15480
646	7397	15470
647	7409	15459
648	7421	15449
649	7433	15439
650	7444	15427
651	7456	15416
652	7469	15408
653	7480	15394
654	7490	15382
655	7502	15371
656	7513	15359
657	7525	15348
658	7538	15340
659	7551	15330
660	7562	15318
661	7575	15311
662	7590	15307
663	7603	15298
664	7616	15290
665	7629	15282
666	7644	15276
667	7657	15268
668	7669	15259
669	7681	15249
670	7693	15237
671	7706	15229
672	7720	15222
673	7732	15213
674	7744	15202
675	7757	15194
676	7769	15182
677	7781	15172
678	7792	15159
679	7803	15148
680	7815	15137
681	7828	15128
682	7839	15117
683	7851	15106
684	7862	15094
685	7873	15081
686	7884	15068
687	7895	15057
688	7906	15044
689	7918	15033
690	7929	15021
691	7940	15009
692	7951	14996
693	7963	14986
694	7976	14978
695	7988	14966
696	7998	14953
697	8010	14942
698	8021	14930
699	8033	14919
700	8047	14913
701	8060	14903
702	8073	14894
703	8084	14883
704	8097	14873
705	8107	14860
706	8120	14851
707	8131	14838
708	8143	14828
709	8155	14818
710	8166	14806
711	8178	14795
712	8191	14785
713	8202	14774
714	8213	14762
715	8227	14754
716	8239	14743
717	8250	14731
718	8262	14720
719	8274	14710
720	8287	14701
721	8298	14688
722	8310	14678
723	8322	14667
724	8335	14658
725	8348	14649
726	8359	14638
727	8374	14632
728	8387	14622
729	8399	14612
730	8410	14599
731	8422	14588
732	8435	14580
733	8446	14568
734	8458	14557
735	8469	14545
736	8481	14534
737	8492	14522
738	8506	14514
739	8521	14509
740	8535	14502
741	8549	14494
742	8563	14487
743	8575	14476
744	8587	14466
745	8599	14454
746	8610	14442
747	8623	14433
748	8636	14424
749	8649	14415
750	8661	14404
751	8672	14392
752	8684	14381
753	8695	14370
754	8707	14359
755	8720	14349
756	8734	14342
757	8746	14331
758	8759	14321
759	8770	14309
760	8785	14303
761	8799	14296
762	8813	14288
763	8826	14279
764	8838	14268
765	8851	14259
766	8867	14255
767	8881	14247
768	8897	14242
769	8911	14234
770	8923	14224
771	8936	14215
772	8952	14210
773	8964	14199
774	8977	14190
775	8992	14184
776	9007	14177
777	9020	14169
778	9033	14159
779	9045	14147
780	9058	14138
781	9069	14126
782	9081	14115
783	9095	14106
784	9108	14097
785	9122	14090
786	9138	14085
787	9149	14072
788	9161	14061
789	9174	14051
790	9187	14042
791	9200	14033
792	9214	14024
793	9226	14013
794	9239	14004
795	9251	13993
796	9263	13982
797	9275	13970
798	9286	13959
799	9298	13948
800	9311	13937
801	9323	13927
802	9337	13919
803	9348	13906
804	9361	13897
805	9375	13888
806	9388	13878
807	9400	13868
808	9412	13856
809	9424	13846
810	9436	13834
811	9447	13822
812	9460	13811
813	9473	13802
814	9486	13792
815	9499	13783
816	9510	13771
817	9523	13761
818	9535	13750
819	9548	13739
820	9559	13727
821	9572	13717
822	9586	13709
823	9600	13701
824	9612	13691
825	9624	13679
826	9637	13669
827	9650	13659
828	9662	13649
829	9674	13637
830	9687	13627
831	9700	13617
832	9713	13608
833	9726	13598
834	9738	13586
835	9750	13575
836	9763	13566
837	9776	13556
838	9789	13546
839	9802	13536
840	9814	13526
841	9827	13515
842	9838	13502
843	9851	13493
844	9864	13483
845	9876	13472
846	9889	13461
847	9899	13448
848	9912	13438
849	9926	13429
850	9939	13419
851	9951	13408
852	9964	13399
853	9980	13392
854	9995	13385
855	10007	13374
856	10021	13366
857	10034	13356
858	10050	13349
859	10063	13340
860	10076	13329
861	10089	13320
862	10103	13310
863	10116	13301
864	10128	13290
865	10142	13281
866	10156	13272
867	10170	13263
868	10187	13258
869	10200	13249
870	10214	13240
871	10228	13231
872	10241	13221
873	10254	13211
874	10267	13201
875	10280	13190
876	10294	13181
877	10305	13169
878	10318	13159
879	10329	13146
880	10345	13140
881	10359	13131
882	10374	13123
883	10395	13123
884	10410	13115
885	10423	13106
886	10436	13096
887	10449	13084
888	10462	13074
889	10474	13063
890	10486	13052
891	10498	13040
892	10509	13027
893	10522	13017
894	10534	13006
895	10550	12999
896	10564	12991
897	10578	12981
898	10592	12972
899	10603	12960
900	10617	12951
901	10629	12939
902	10641	12927
903	10654	12917
904	10667	12907
905	10680	12897
906	10691	12884
907	10706	12876
908	10717	12863
909	10730	12852
910	10742	12841
911	10754	12830
912	10766	12818
913	10779	12807
914	10791	12796
915	10806	12788
916	10817	12775
917	10831	12766
918	10843	12754
919	10854	12742
920	10865	12729
921	10878	12718
922	10890	12707
923	10901	12695
924	10914	12683
925	10927	12673
926	10939	12663
927	10950	12650
928	10962	12637
929	10974	12626
930	10984	12613
931	10997	12601
932	11010	12592
933	11022	12580
934	11033	12568
935	11045	12556
936	11058	12545
937	11070	12533
938	11080	12520
939	11092	12508
940	11104	12496
941	11115	12484
942	11127	12473
943	11139	12461
