iter	RMSE
0	11.25858236
1	10.71178305
2	10.19577468
3	9.70455
4	9.243228275
5	8.802484225
6	8.377666564
7	7.968534087
8	7.587242248
9	7.221286706
10	6.880169814
11	6.545950512
12	6.230981821
13	5.930572201
14	5.653682724
15	5.384959105
16	5.123673908
17	4.880264947
18	4.644828023
19	4.422064847
20	4.210970254
21	4.008278594
22	3.816788485
23	3.638999137
24	3.465822446
25	3.298977942
26	3.145521222
27	2.997585507
28	2.852856643
29	2.719071139
30	2.593092595
31	2.471462055
32	2.356412201
33	2.248428763
34	2.14633549
35	2.049120475
36	1.95523647
37	1.865394534
38	1.781638289
39	1.701858615
40	1.626224507
41	1.554474114
42	1.486765306
43	1.422114038
44	1.361846052
45	1.305198109
46	1.24944787
47	1.196655698
48	1.146384398
49	1.098608238
50	1.055224695
51	1.014629529
52	0.9748927804
53	0.9385109905
54	0.9036185889
55	0.8699043046
56	0.8374769853
57	0.8084830522
58	0.7806512963
59	0.7547466431
60	0.729522189
61	0.7067166052
62	0.6843154013
63	0.6632609376
64	0.6442131981
65	0.6255040501
66	0.6065185029
67	0.5901002235
68	0.5748892689
69	0.560681406
70	0.5460315485
71	0.5323713072
72	0.5213296176
73	0.5096346977
74	0.499470125
75	0.4899418326
76	0.4807827113
77	0.4704878802
78	0.4625920163
79	0.4539952997
80	0.4459276403
81	0.4391465612
82	0.4326569235
83	0.4268272143
84	0.4210832581
85	0.4153097734
86	0.4101183798
87	0.405647435
88	0.4010560335
89	0.3958802471
90	0.391785409
91	0.3878542433
92	0.3845463926
93	0.3806999983
94	0.3775169677
95	0.3744800981
96	0.3713617884
97	0.3691579118
98	0.3664637167
99	0.3637908628
100	0.3616134022
101	0.359271207
102	0.3571803525
103	0.3549090396
104	0.3519354401
105	0.3501496905
106	0.348552558
107	0.3467891828
108	0.345040267
109	0.3435640985
110	0.3414495675
111	0.3399667316
112	0.3379973511
113	0.3365682318
114	0.3349860068
115	0.3337240521
116	0.3322596286
117	0.3310360112
118	0.3300257378
119	0.3290753248
120	0.3282176126
121	0.3272045958
122	0.3257095984
123	0.3247643855
124	0.3233133503
125	0.322395871
126	0.3215737203
127	0.3205310464
128	0.3192568486
129	0.3179665029
130	0.3167201052
131	0.3159328768
132	0.3147637683
133	0.3137612026
134	0.3125180085
135	0.3116410383
136	0.3110405624
137	0.3102733363
138	0.3093660545
139	0.3086932028
140	0.3081236498
141	0.3069492618
142	0.3061236844
143	0.3054481863
144	0.3045507187
145	0.303984463
146	0.3029949987
147	0.3024335699
148	0.301687698
149	0.301109256
150	0.3005980369
151	0.2999865168
152	0.2992210559
153	0.2985036225
154	0.2974565606
155	0.2966591965
156	0.2958767507
157	0.2950538218
158	0.2940415917
159	0.2931515794
160	0.2926384844
161	0.2918715698
162	0.291143183
163	0.290600641
164	0.2900814291
165	0.2895451781
166	0.2889765164
167	0.2884495727
168	0.2878405075
169	0.2871757029
170	0.2864228035
171	0.2854776844
172	0.2847915159
173	0.2841112089
174	0.2834359608
175	0.2824510161
176	0.2816631438
177	0.2808719374
178	0.2804168836
179	0.2799534282
180	0.2794872145
181	0.2789644939
182	0.2782180425
183	0.2776692959
184	0.2768579741
185	0.2764011396
186	0.2758468999
187	0.2753362196
188	0.2748646749
189	0.2738800267
190	0.2730253462
191	0.2725479249
192	0.2721762785
193	0.2716875968
194	0.2711316331
195	0.2704862128
196	0.2697126916
197	0.2692907173
198	0.2685714396
199	0.2683214922
200	0.2679373913
201	0.2676305264
202	0.2670602171
203	0.2664535033
204	0.2659784849
205	0.2656359835
206	0.2647743059
207	0.2645059125
208	0.2642131354
209	0.263590004
210	0.2629830804
211	0.2620808153
212	0.2618625246
213	0.2610558001
214	0.2603011118
215	0.2600824318
216	0.2594437354
217	0.2590947769
218	0.2588028327
219	0.2580125381
220	0.2573082176
221	0.2568410401
222	0.2566416395
223	0.255774748
224	0.2549633188
225	0.2543172977
226	0.2539255423
227	0.2534284359
228	0.2530864311
229	0.2528834754
230	0.2521802405
231	0.2515495363
232	0.2512100626
233	0.2510408612
234	0.2504990397
235	0.2500831932
236	0.2496028927
237	0.2492394062
238	0.2487323166
239	0.2486042716
240	0.2480962667
241	0.2474801516
242	0.2473241132
243	0.2471309455
244	0.246574031
245	0.2461072611
246	0.2456311596
247	0.2451571868
248	0.2450526753
249	0.2445661113
250	0.2442476832
251	0.2441013823
252	0.2435439155
253	0.2434293472
254	0.243025305
255	0.2423350648
256	0.2421359679
257	0.2418223694
258	0.241351351
259	0.2410756057
260	0.2405166828
261	0.2398593653
262	0.2394309723
263	0.2393093121
264	0.2389073238
265	0.2382668288
266	0.2377794448
267	0.2373165732
268	0.2365096624
269	0.2361153478
270	0.2358704885
271	0.235691374
272	0.2351296379
273	0.2346014777
274	0.2342530926
275	0.2334626319
276	0.2330713603
277	0.2328662052
278	0.2322887423
279	0.232006917
280	0.2319189467
281	0.2316988329
282	0.231579999
283	0.2312192932
284	0.2309863338
285	0.2305001667
286	0.2302348795
287	0.2297913443
288	0.2296243718
289	0.2293181299
290	0.229027807
291	0.2286904107
292	0.2282001847
293	0.2277126025
294	0.2273165916
295	0.2271954364
296	0.2269299289
297	0.226770893
298	0.2265561282
299	0.2264579067
300	0.2263496068
301	0.2262466807
302	0.2256830545
303	0.2252519038
304	0.2247616124
305	0.224452752
306	0.2243207948
307	0.224125699
308	0.2238114935
309	0.2233580134
310	0.2229531372
311	0.2224436889
312	0.2221732108
313	0.2220919308
314	0.2218346027
315	0.2213677446
316	0.220833904
317	0.2207197454
318	0.2205681596
319	0.2203572675
320	0.2199139843
321	0.2196986297
322	0.2193049158
323	0.2188410759
324	0.2187478267
325	0.2186676387
326	0.2181047424
327	0.2177950202
328	0.2174196833
329	0.2169651645
330	0.216245738
331	0.2159509997
332	0.215433832
333	0.2153724442
334	0.21505482
335	0.214715298
336	0.2144630334
337	0.2140253383
338	0.213820845
339	0.2134122346
340	0.2131741086
341	0.2131196209
342	0.2128388334
343	0.2124768137
344	0.2124222573
345	0.2121020175
346	0.2118526986
347	0.211361562
348	0.211238974
349	0.2108292332
350	0.2106056493
351	0.2105110042
352	0.2101203009
353	0.2100699228
354	0.2098469957
355	0.2094380172
356	0.2089840036
357	0.2086849838
358	0.2082155507
359	0.2081185973
360	0.2079614636
361	0.2077060448
362	0.2071284954
363	0.2067611933
364	0.2063563957
365	0.2062130692
366	0.205920258
367	0.2058213841
368	0.205736352
369	0.2052964032
370	0.2049520138
371	0.2046836384
372	0.2042598963
373	0.2039585391
374	0.2037626126
375	0.2035337707
376	0.2034754606
377	0.2033381455
378	0.2030875283
379	0.2030253999
380	0.2026045348
381	0.2022909683
382	0.2019462418
383	0.2017085178
384	0.2014426367
385	0.2011681717
386	0.2009737312
387	0.2008262703
388	0.2006398625
389	0.2004613846
390	0.2000757142
391	0.199744045
392	0.1995137195
393	0.1993922785
394	0.1990815736
395	0.1986632034
396	0.1985916772
397	0.1982294733
398	0.1976106799
399	0.1973641021
400	0.1972691505
401	0.1968897113
402	0.1965653821
403	0.1964929285
404	0.1963175116
405	0.1960391444
406	0.1957166796
407	0.1956867492
408	0.1954323045
409	0.1952032491
410	0.195072528
411	0.1949947929
412	0.1947710604
413	0.1943450949
414	0.194315261
415	0.1939553601
416	0.1936173192
417	0.1932807045
418	0.1930368543
419	0.1926011801
420	0.1923161902
421	0.1921653532
422	0.1919753993
423	0.1917701084
424	0.1914034987
425	0.1910508947
426	0.1907914554
427	0.1904319569
428	0.1901774287
429	0.1901248187
430	0.1896924999
431	0.1894508298
432	0.1892149836
433	0.1889649845
434	0.1886934272
435	0.1886419296
436	0.1886133189
437	0.1883197048
438	0.1879838071
439	0.1877733852
440	0.1874870363
441	0.1872145641
