iter	Passed	Remaining
1639	24538	5386
1640	24553	5371
1641	24568	5356
1642	24582	5341
1643	24597	5326
1644	24612	5311
1645	24626	5296
1646	24640	5281
1647	24654	5266
1648	24670	5251
1649	24685	5236
1650	24702	5221
1651	24718	5207
1652	24736	5192
1653	24755	5178
1654	24773	5164
1655	24789	5149
1656	24805	5134
1657	24822	5120
1658	24837	5105
1659	24851	5090
1660	24865	5074
1661	24880	5060
1662	24895	5044
1663	24909	5029
1664	24924	5014
1665	24938	4999
1666	24953	4984
1667	24967	4969
1668	24981	4954
1669	24997	4939
1670	25011	4924
1671	25026	4909
1672	25040	4894
1673	25055	4879
1674	25069	4864
1675	25085	4849
1676	25099	4834
1677	25113	4819
1678	25128	4804
1679	25143	4789
1680	25159	4774
1681	25174	4759
1682	25189	4744
1683	25207	4730
1684	25223	4715
1685	25239	4700
1686	25254	4685
1687	25270	4670
1688	25287	4656
1689	25301	4641
1690	25315	4625
1691	25329	4610
1692	25343	4595
1693	25359	4580
1694	25373	4565
1695	25387	4550
1696	25401	4535
1697	25415	4520
1698	25430	4505
1699	25445	4490
1700	25459	4475
1701	25475	4460
1702	25489	4445
1703	25504	4430
1704	25518	4415
1705	25535	4400
1706	25551	4385
1707	25568	4371
1708	25584	4356
1709	25600	4341
1710	25617	4326
1711	25633	4312
1712	25657	4298
1713	25672	4283
1714	25688	4268
1715	25705	4254
1716	25721	4239
1717	25736	4224
1718	25752	4209
1719	25771	4195
1720	25787	4180
1721	25803	4165
1722	25818	4150
1723	25833	4135
1724	25849	4120
1725	25864	4106
1726	25880	4091
1727	25896	4076
1728	25911	4061
1729	25925	4046
1730	25940	4031
1731	25955	4016
1732	25969	4001
1733	25984	3986
1734	25999	3971
1735	26012	3955
1736	26027	3940
1737	26041	3925
1738	26055	3910
1739	26070	3895
1740	26087	3880
1741	26103	3866
1742	26117	3850
1743	26132	3835
1744	26146	3820
1745	26162	3805
1746	26177	3791
1747	26192	3775
1748	26207	3760
1749	26221	3745
1750	26235	3730
1751	26249	3715
1752	26264	3700
1753	26279	3685
1754	26294	3670
1755	26308	3655
1756	26323	3640
1757	26338	3625
1758	26352	3610
1759	26367	3595
1760	26381	3580
1761	26395	3565
1762	26413	3550
1763	26429	3535
1764	26444	3520
1765	26460	3506
1766	26475	3491
1767	26491	3476
1768	26507	3461
1769	26521	3446
1770	26536	3431
1771	26552	3416
1772	26567	3401
1773	26582	3386
1774	26597	3371
1775	26611	3356
1776	26626	3341
1777	26640	3326
1778	26654	3311
1779	26669	3296
1780	26684	3281
1781	26699	3266
1782	26714	3251
1783	26729	3236
1784	26744	3221
1785	26760	3206
1786	26775	3191
1787	26791	3176
1788	26807	3161
1789	26844	3149
1790	26864	3134
1791	26879	3119
1792	26895	3105
1793	26909	3089
1794	26924	3074
1795	26939	3059
1796	26953	3044
1797	26968	3029
1798	26983	3014
1799	26998	2999
1800	27012	2984
1801	27026	2969
1802	27041	2954
1803	27055	2939
1804	27070	2924
1805	27084	2909
1806	27098	2894
1807	27112	2879
1808	27127	2864
1809	27141	2849
1810	27156	2834
1811	27170	2819
1812	27184	2803
1813	27198	2788
1814	27212	2773
1815	27226	2758
1816	27241	2743
1817	27255	2728
1818	27269	2713
1819	27284	2698
1820	27297	2683
1821	27311	2668
1822	27326	2653
1823	27340	2638
1824	27355	2623
1825	27370	2608
1826	27385	2593
1827	27399	2578
1828	27414	2563
1829	27428	2548
1830	27443	2532
1831	27457	2517
1832	27471	2502
1833	27486	2487
1834	27500	2472
1835	27515	2457
1836	27529	2442
1837	27544	2427
1838	27559	2412
1839	27573	2397
1840	27588	2382
1841	27602	2367
1842	27617	2352
1843	27631	2337
1844	27646	2322
1845	27660	2307
1846	27675	2292
1847	27691	2277
1848	27705	2262
1849	27719	2247
1850	27733	2232
1851	27748	2217
1852	27764	2202
1853	27778	2187
1854	27791	2172
1855	27806	2157
1856	27821	2142
1857	27835	2127
1858	27849	2112
1859	27863	2097
1860	27877	2082
1861	27892	2067
1862	27906	2052
1863	27921	2037
1864	27935	2022
1865	27949	2007
1866	27964	1992
1867	27978	1977
1868	27992	1962
1869	28006	1946
1870	28021	1932
1871	28035	1916
1872	28050	1901
1873	28064	1886
1874	28079	1871
1875	28095	1857
1876	28110	1842
1877	28124	1827
1878	28138	1812
1879	28153	1797
1880	28168	1782
1881	28183	1767
1882	28197	1752
1883	28212	1737
1884	28226	1722
1885	28241	1707
1886	28257	1692
1887	28271	1677
1888	28285	1662
1889	28300	1647
1890	28314	1632
1891	28329	1617
1892	28344	1602
1893	28359	1587
1894	28373	1572
1895	28387	1557
1896	28401	1542
1897	28415	1527
1898	28429	1512
1899	28443	1497
1900	28470	1482
1901	28482	1467
1902	28496	1452
1903	28510	1437
1904	28525	1422
1905	28539	1407
1906	28554	1392
1907	28570	1377
1908	28585	1362
1909	28600	1347
1910	28614	1332
1911	28628	1317
1912	28643	1302
1913	28657	1287
1914	28673	1272
1915	28688	1257
1916	28702	1242
1917	28718	1227
1918	28732	1212
1919	28746	1197
1920	28760	1182
1921	28775	1167
1922	28789	1152
1923	28804	1137
1924	28819	1122
1925	28834	1107
1926	28849	1092
1927	28864	1077
1928	28879	1062
1929	28893	1047
1930	28907	1032
1931	28922	1017
1932	28937	1003
1933	28952	988
1934	28969	973
1935	28985	958
1936	29000	943
1937	29016	928
1938	29031	913
1939	29046	898
1940	29061	883
1941	29075	868
1942	29091	853
1943	29107	838
1944	29122	823
1945	29139	808
1946	29153	793
1947	29168	778
1948	29185	763
1949	29201	748
1950	29217	733
1951	29233	718
1952	29250	703
1953	29266	688
1954	29281	674
1955	29298	659
1956	29313	644
1957	29328	629
1958	29343	614
1959	29359	599
1960	29375	584
1961	29389	569
1962	29402	554
1963	29418	539
1964	29432	524
1965	29447	509
1966	29463	494
1967	29477	479
1968	29491	464
1969	29506	449
1970	29520	434
1971	29534	419
1972	29548	404
1973	29562	389
1974	29577	374
1975	29590	359
1976	29605	344
1977	29619	329
1978	29633	314
1979	29647	299
1980	29664	284
1981	29679	269
1982	29693	254
1983	29707	239
1984	29721	224
1985	29736	209
1986	29751	194
1987	29765	179
1988	29780	164
1989	29794	149
1990	29809	134
1991	29824	119
1992	29839	104
1993	29857	89
1994	29873	74
1995	29887	59
1996	29900	44
1997	29914	29
1998	29928	14
1999	29942	0
