iter	RMSE
485	0.1638835634
486	0.1637563908
487	0.16372375
488	0.1633939569
489	0.1631965752
490	0.1629503801
491	0.1629295051
492	0.1628042147
493	0.1626039536
494	0.1624805992
495	0.1620016326
496	0.1618049314
497	0.1613961588
498	0.1613087098
499	0.1612771426
500	0.161080848
501	0.1609665104
502	0.1609006089
503	0.1604900271
504	0.1601958457
505	0.1600982743
506	0.1599878756
507	0.1598079217
508	0.159786491
509	0.1595615274
510	0.1594308818
511	0.1589993204
512	0.1589631387
513	0.15879167
514	0.1585507247
515	0.158376418
516	0.1582869353
517	0.1581256592
518	0.1581040611
519	0.1580838225
520	0.1578828268
521	0.1577938918
522	0.1575804649
523	0.1573197
524	0.1572236696
525	0.1571811427
526	0.1570379954
527	0.156839134
528	0.1568186962
529	0.1567204008
530	0.1565911862
531	0.1565713057
532	0.1563889453
533	0.1561867712
534	0.1560590259
535	0.1559618284
536	0.1559014304
537	0.1558828055
538	0.1557028131
539	0.1554043853
540	0.1551260221
541	0.1549814118
542	0.1548514313
543	0.1546404668
544	0.1545349918
545	0.1544765888
546	0.1540555393
547	0.1537509247
548	0.1535511573
549	0.1533530597
550	0.1532055467
551	0.153058597
552	0.1528665946
553	0.1526811485
554	0.1523830265
555	0.152327181
556	0.1521915576
557	0.1519422407
558	0.1518939911
559	0.1517593428
560	0.1517091313
561	0.1514824595
562	0.1514476803
563	0.1514287758
564	0.1513267334
565	0.1513082823
566	0.1512349764
567	0.1510927483
568	0.1510649875
569	0.1510163888
570	0.1508148038
571	0.1505648585
572	0.1503729057
573	0.1502378783
574	0.1502194874
575	0.1500279441
576	0.1498461063
577	0.1497343648
578	0.1497182722
579	0.1497005616
580	0.1495488229
581	0.1495216768
582	0.1493301336
583	0.1493133357
584	0.1491413521
585	0.1488855692
586	0.1487182482
587	0.148583561
588	0.1484897116
589	0.148467581
590	0.148327218
591	0.1481712377
592	0.1479777185
593	0.1479465164
594	0.1477525603
595	0.1476247404
596	0.1476010172
597	0.1474105486
598	0.1471656544
599	0.1471029839
600	0.1469857617
601	0.1469200141
602	0.1468155429
603	0.1466787627
604	0.1464126419
605	0.1461952364
606	0.1461219755
607	0.1460041059
608	0.1457754766
609	0.1456750597
610	0.1453188999
611	0.1451273994
612	0.1448891214
613	0.1446897251
614	0.1446178893
615	0.1444622563
616	0.1443195421
617	0.1441486973
618	0.1439671092
619	0.1438411813
620	0.1437200091
621	0.14359715
622	0.1434988098
623	0.1433947813
624	0.1433790755
625	0.1433535049
626	0.1432002818
627	0.1429944756
628	0.1428293633
629	0.142667147
630	0.1426414944
631	0.1423772094
632	0.1422651274
633	0.1422258135
634	0.1420932377
635	0.1419411812
636	0.1417464263
637	0.1416203059
638	0.1413850142
639	0.141257442
640	0.1409532259
641	0.1409098421
642	0.1408947102
643	0.1406514557
644	0.1406365322
645	0.1405173647
646	0.1403127303
647	0.1402210944
648	0.1398906815
649	0.1397185212
650	0.1396957962
651	0.1394737433
652	0.1394459508
653	0.1393489101
654	0.139173332
655	0.1390133824
656	0.1388901209
657	0.138781124
658	0.1386635601
659	0.138634167
660	0.1385456984
661	0.1383524016
662	0.1381754004
663	0.1381616964
664	0.1381342549
665	0.1379989101
666	0.1378637481
667	0.1376610292
668	0.1374483347
669	0.1373340427
670	0.1369934269
671	0.1369688522
672	0.1368198634
673	0.1366678377
674	0.1366456873
675	0.1366081069
676	0.1364118486
677	0.1363204515
678	0.1362592454
679	0.1361581467
680	0.1359794013
681	0.1358528785
682	0.1357800372
683	0.1356925628
684	0.1356782406
685	0.1355666245
686	0.1354144116
687	0.1354014684
688	0.1352804971
689	0.1352134501
690	0.135199743
691	0.1349747326
692	0.1347970788
693	0.134775784
694	0.1347024465
695	0.1345101697
696	0.1343561717
697	0.1342522681
698	0.1340232172
699	0.1340108465
700	0.1339129005
701	0.1338098108
702	0.1337089963
703	0.1336411116
704	0.1336225116
705	0.1334203378
706	0.1333444322
707	0.1332831606
708	0.1332620794
709	0.1331588184
710	0.1330633249
711	0.1329247326
712	0.1326006333
713	0.1325818194
714	0.1325107451
715	0.1324947014
716	0.1322418322
717	0.1321045918
718	0.1318969631
719	0.1318429391
720	0.1316891567
721	0.1316660404
722	0.1316360229
723	0.1316185167
724	0.131409547
725	0.13131318
726	0.1312399575
727	0.1310514837
728	0.1309079931
729	0.1308661315
730	0.130854388
731	0.1306448387
732	0.1305338594
733	0.1304589957
734	0.1303337499
735	0.1302522545
736	0.1301895762
737	0.1301106458
738	0.1298778648
739	0.1298192904
740	0.1297328594
741	0.1296574455
742	0.129455905
743	0.1293415331
744	0.1291893397
745	0.129014933
746	0.1287821315
747	0.1286820461
748	0.1285738971
749	0.1284645241
750	0.1283414873
751	0.1281175289
752	0.1278378862
753	0.1277604794
754	0.1276476734
755	0.1274546707
756	0.1273400295
757	0.1272424576
758	0.127128856
759	0.12705294
760	0.1268827332
761	0.1267413821
762	0.1266688485
763	0.1265955483
764	0.1265694855
765	0.1265531048
766	0.1263912293
767	0.1262760785
768	0.1261870475
769	0.126059545
770	0.1260459851
771	0.1260351869
772	0.1258278379
773	0.1257347307
774	0.125510287
775	0.1254468121
776	0.1253696976
777	0.125276334
778	0.1251634374
779	0.1250552346
780	0.1249888754
781	0.1249221363
782	0.1247985313
783	0.1245484414
784	0.1244309283
785	0.1242739338
786	0.1241507961
787	0.1240480187
788	0.1239353158
789	0.1238768892
790	0.1237411068
791	0.1235736866
792	0.1235123872
793	0.1234394268
794	0.1233783191
795	0.1232490247
796	0.1230253417
797	0.1229330428
798	0.1228500471
799	0.1228125729
800	0.1227128389
801	0.122653222
802	0.1225487519
803	0.1224566426
804	0.1223376573
805	0.1222102996
806	0.1219938556
807	0.1219092335
808	0.1217415294
809	0.1216489852
810	0.1215699899
811	0.1214213572
812	0.1212550102
813	0.1212309166
814	0.1211426289
815	0.121125061
816	0.1209610875
817	0.1209522768
818	0.1208958961
819	0.1207299594
820	0.1207205528
821	0.1206789034
822	0.1205316046
823	0.1204540042
824	0.1203331733
825	0.1202663962
826	0.1201565957
827	0.1200835181
828	0.1199004237
829	0.1198290677
830	0.1198199175
831	0.1196992504
832	0.1196150845
833	0.1195172936
834	0.1193947678
835	0.1192492286
836	0.1192326177
837	0.1189746797
838	0.1189562983
839	0.1189406827
840	0.1189066699
841	0.1188016956
842	0.1187314368
843	0.1187198635
844	0.1186509053
845	0.1186008577
846	0.1185875202
847	0.1185147313
848	0.1184480522
849	0.1183035865
850	0.1182469299
851	0.1181631513
852	0.1180903133
853	0.1179746237
854	0.11793642
855	0.1178595059
856	0.1176689149
857	0.117582472
858	0.1175637002
859	0.1174809311
860	0.117372472
861	0.1172280855
862	0.1171340087
863	0.1170609446
864	0.1169358607
865	0.1167717027
866	0.1167101635
867	0.1166271957
868	0.1165869438
869	0.1165681797
870	0.1165441964
871	0.1164166238
872	0.1163570963
873	0.1163422916
874	0.1161622525
875	0.1160950672
876	0.1160529811
877	0.1157821814
878	0.1157196216
879	0.1157115112
880	0.1155457841
881	0.1154440523
882	0.1153760426
883	0.1152426419
884	0.1151292701
885	0.11507745
886	0.1150183482
887	0.1149118787
888	0.114700453
889	0.1146137211
890	0.1145884335
891	0.1144442845
892	0.1144261234
893	0.1143225406
894	0.114166941
895	0.1140876272
896	0.1139704174
897	0.113933449
898	0.1139201838
899	0.1138823845
900	0.113819771
901	0.1136452292
902	0.1135806748
903	0.1133863192
904	0.1132835335
905	0.1131984895
906	0.1131311152
907	0.1130024073
908	0.112835587
909	0.1127191087
910	0.1125564605
911	0.1124569248
912	0.1124471254
913	0.1123223326
914	0.1122708287
915	0.1122558905
916	0.11218706
917	0.1120365825
918	0.1119252508
919	0.1117298255
920	0.1117169198
921	0.1115553021
922	0.1114764193
923	0.1114644156
924	0.1113357355
925	0.1111441234
926	0.1110710491
927	0.110937917
928	0.1109182222
929	0.1107398808
930	0.1106256459
931	0.110614935
932	0.1105312656
933	0.1104693993
934	0.1104547014
935	0.1103654069
936	0.110342082
937	0.1102222314
938	0.1101356721
939	0.1101139056
940	0.1100283496
941	0.1098459595
942	0.1098331464
943	0.109738379
944	0.1097305513
945	0.1096850731
946	0.1096280576
947	0.1095073479
948	0.1094089388
949	0.1092978228
950	0.1091356348
951	0.1090254835
952	0.1089461254
953	0.1088958235
954	0.1088749937
955	0.1088144348
956	0.1087421927
957	0.1086876516
958	0.1086462871
959	0.1085123593
960	0.1083613629
961	0.1082880744
962	0.1081909658
963	0.1080647582
964	0.1080527583
965	0.1080412649
966	0.1078362727
967	0.1077659745
968	0.1076838321
969	0.107481115
970	0.1074202917
971	0.1072699024
972	0.1072139615
973	0.1071332786
974	0.1070544123
975	0.1069582714
976	0.1068644946
977	0.106792142
978	0.106740419
979	0.1066695758
980	0.1066625669
981	0.1065839743
982	0.1065762074
983	0.106501861
984	0.1064451219
985	0.1063779239
986	0.1062462096
987	0.1061752125
988	0.1061494745
989	0.1060441369
990	0.1058825407
991	0.1058029222
992	0.1057135843
993	0.1056623178
994	0.1055952037
995	0.1055375409
996	0.1054089424
997	0.1053421313
998	0.1052731167
999	0.1052255121
1000	0.1050870392
1001	0.1048627552
1002	0.1048562219
1003	0.1047947079
1004	0.1047401139
1005	0.1046077113
1006	0.1044762418
1007	0.1044199152
1008	0.1043401939
1009	0.1040959382
1010	0.1040429516
1011	0.1040357474
1012	0.1039204343
1013	0.1038449477
1014	0.1038213002
1015	0.1037499284
1016	0.1037121684
1017	0.1036872506
1018	0.1036205735
1019	0.1035771061
1020	0.1035641098
1021	0.103551661
1022	0.1034644503
1023	0.1033667284
1024	0.1032513012
1025	0.1032427268
1026	0.1031287386
1027	0.103021655
1028	0.1029846534
1029	0.1029151712
1030	0.1028251401
1031	0.102802865
1032	0.1027305909
1033	0.1026949813
1034	0.1026464155
1035	0.1026019006
1036	0.1025679291
1037	0.1025072139
1038	0.1024674598
1039	0.1023769825
1040	0.1023433189
1041	0.1022375534
1042	0.1021539131
1043	0.102065936
1044	0.1019829227
1045	0.1018075589
1046	0.1017240252
1047	0.1017151611
1048	0.1016120499
1049	0.101605752
1050	0.1015443559
1051	0.1014694932
1052	0.1014394833
1053	0.101395798
1054	0.1013170461
1055	0.1012156499
1056	0.1011660068
1057	0.1011297836
1058	0.1009659763
1059	0.1008311377
1060	0.1007431287
1061	0.1007036189
1062	0.1006968561
1063	0.1005999367
1064	0.1005256824
1065	0.1004655286
1066	0.1003696455
1067	0.1003249175
1068	0.1002897023
1069	0.1002299506
1070	0.1001409008
1071	0.1001068093
1072	0.1000378099
1073	0.1000275703
1074	0.09998949529
1075	0.09990552444
1076	0.0998787292
1077	0.09982872108
1078	0.0997704731
1079	0.09962995047
1080	0.09953543507
1081	0.09939327149
1082	0.09932972789
1083	0.09925942784
1084	0.09918854908
1085	0.09906171237
1086	0.09898229226
1087	0.09897611052
1088	0.0989181849
1089	0.09891149584
1090	0.09884969941
1091	0.0987467954
1092	0.09866651057
1093	0.09857783716
1094	0.09856581771
1095	0.09845565877
1096	0.09844647885
1097	0.09834839187
1098	0.09834255354
1099	0.09825944017
1100	0.09819797785
1101	0.09809473984
1102	0.09800830103
1103	0.09799979987
1104	0.09783148319
1105	0.09781507736
1106	0.09770086728
1107	0.09768924605
1108	0.09760710597
1109	0.09751744456
1110	0.09745139173
1111	0.09739105527
1112	0.0973410317
1113	0.09728023175
1114	0.09727462313
1115	0.09724669624
1116	0.09722547715
1117	0.09713874138
1118	0.09710898731
1119	0.09710402474
1120	0.09705752205
1121	0.09703354843
1122	0.09694631977
1123	0.09691985592
1124	0.09685111593
1125	0.09681620097
1126	0.09677467939
1127	0.09669579121
1128	0.0966392026
1129	0.09655480079
1130	0.09654957376
1131	0.09646692182
1132	0.09646066542
1133	0.09631110783
1134	0.09625387124
1135	0.09611617634
1136	0.09610850611
1137	0.096070967
1138	0.09602740252
1139	0.09592802126
1140	0.09576915935
1141	0.09576349505
1142	0.09572214069
1143	0.09568809235
1144	0.09561811002
1145	0.09561322446
1146	0.09555037953
1147	0.09545384146
1148	0.09536664081
1149	0.09524160404
1150	0.09516629878
1151	0.0951613439
1152	0.09506035846
1153	0.09491390172
1154	0.09486451189
1155	0.09481832518
1156	0.09481326333
1157	0.09476642179
1158	0.0947150266
1159	0.09463730866
1160	0.09457548045
1161	0.09448848956
1162	0.09444849544
1163	0.09438230195
1164	0.09434187509
1165	0.09429258828
1166	0.09409822821
1167	0.09404265653
1168	0.09379313546
1169	0.09369502329
1170	0.09353827748
1171	0.09350156796
1172	0.09345422834
1173	0.09344594358
1174	0.09342424263
1175	0.09333584836
1176	0.093281585
1177	0.09319023579
1178	0.09313238562
1179	0.0930428017
1180	0.09294111748
1181	0.09282718227
1182	0.09275801099
1183	0.09268316374
1184	0.0925764563
1185	0.09253562559
1186	0.0924615728
1187	0.09238918427
1188	0.09234698392
1189	0.09231581413
1190	0.09223513844
1191	0.09220680373
1192	0.09206100029
1193	0.09202729803
1194	0.09198360278
1195	0.09190946579
1196	0.09177466262
1197	0.09175800787
1198	0.09168171196
1199	0.09160170682
1200	0.0915403542
1201	0.09151077279
1202	0.09142005771
1203	0.09127591272
1204	0.09122663803
1205	0.09117931768
1206	0.09113178592
1207	0.09109077783
1208	0.09095955868
1209	0.09091376095
1210	0.09088475491
1211	0.09082593293
1212	0.09074288552
1213	0.09069664961
1214	0.09064626646
1215	0.09056261993
1216	0.09049872619
1217	0.09045359868
1218	0.09041596588
1219	0.0903832328
1220	0.09033021502
1221	0.09024809586
1222	0.0902081931
1223	0.09016310004
1224	0.0900120899
1225	0.08995807769
1226	0.08992205828
1227	0.08984400551
1228	0.08983288713
1229	0.08978760299
1230	0.08973872266
1231	0.08965225978
1232	0.08959047899
1233	0.0895472846
1234	0.08950505963
1235	0.08944250388
1236	0.08937469434
1237	0.08936725832
1238	0.08936019511
1239	0.08932477926
1240	0.08926130306
1241	0.08922933342
1242	0.08918381882
1243	0.08914655808
1244	0.08908572734
1245	0.08905860466
1246	0.08898521371
1247	0.08893596004
1248	0.08889857583
1249	0.0888225063
1250	0.08869503808
1251	0.08863711657
1252	0.08855493736
1253	0.0883794584
1254	0.08829473568
1255	0.08820829336
1256	0.08812329731
1257	0.08806651891
1258	0.08803685675
1259	0.08803126396
1260	0.08799391257
1261	0.08797531561
1262	0.08794775211
1263	0.08788613403
1264	0.08780559564
1265	0.08780164406
1266	0.08775294457
1267	0.08764926082
1268	0.08757285372
1269	0.08752231738
1270	0.08747202457
1271	0.08744545834
1272	0.08741583446
1273	0.08739845253
1274	0.08735982983
1275	0.08733247453
1276	0.08726557821
1277	0.08726069176
1278	0.08722967111
1279	0.08715135064
1280	0.08710773223
1281	0.08702018016
1282	0.08696759854
1283	0.0869007028
1284	0.08689607119
1285	0.08686431408
1286	0.08683487168
1287	0.08676318936
1288	0.08668318918
1289	0.08664392403
1290	0.08661889029
1291	0.08656446274
1292	0.08653177484
1293	0.08643160191
1294	0.08639252626
1295	0.08632729779
1296	0.08624923791
1297	0.08621717711
1298	0.08615035288
1299	0.08609189864
1300	0.08602849805
1301	0.08592327326
1302	0.08581886316
1303	0.08572320221
1304	0.08568842821
1305	0.0856677512
1306	0.08562761461
1307	0.08559992701
1308	0.08555166015
1309	0.08546137664
1310	0.0854409332
1311	0.08539109218
1312	0.08532976356
1313	0.08529888608
1314	0.08526471531
1315	0.08520464611
1316	0.08517155045
1317	0.08514411288
1318	0.0850401927
1319	0.08497708792
1320	0.0849190693
1321	0.084857119
1322	0.08480778896
1323	0.08476485631
1324	0.084717847
1325	0.08466877028
1326	0.08457220554
1327	0.08453374923
1328	0.08448263358
1329	0.08444855941
1330	0.08429611587
1331	0.08415492881
1332	0.0840493374
1333	0.08404594338
1334	0.08402629781
1335	0.08399178331
1336	0.08394976815
1337	0.08391185391
1338	0.08383415879
1339	0.08374784404
1340	0.08372466897
1341	0.08368342478
1342	0.0836619541
1343	0.08352528892
1344	0.08341664127
1345	0.08338164252
1346	0.08324021199
1347	0.08314499523
1348	0.08312296822
1349	0.0830893062
1350	0.0830409916
1351	0.08294420426
1352	0.08292110925
1353	0.08288852934
1354	0.08285325521
1355	0.08280931219
1356	0.08274944688
1357	0.0827174948
1358	0.08268397853
1359	0.08255874975
1360	0.08252099576
1361	0.08251687686
1362	0.08247225992
1363	0.08239493281
1364	0.08232294857
1365	0.08226916521
1366	0.08224390871
1367	0.08221457494
1368	0.08217689433
1369	0.08204144641
1370	0.08200472975
1371	0.08199676174
1372	0.08199343575
1373	0.08186311479
1374	0.08182739339
1375	0.08173907254
1376	0.08170826341
1377	0.08166814218
1378	0.08164366903
1379	0.08158656276
1380	0.08154218521
1381	0.08151928923
1382	0.08151527701
1383	0.08147791016
1384	0.08124964841
1385	0.08120957564
1386	0.08118131792
1387	0.08110727229
1388	0.08109213189
1389	0.0810528228
1390	0.08103504542
1391	0.08096014446
1392	0.08095604287
1393	0.08091864536
1394	0.0808164964
1395	0.08072772146
1396	0.08072391824
1397	0.08069892102
1398	0.08067357868
1399	0.08054613725
1400	0.08049832585
1401	0.0804912415
1402	0.08045495056
1403	0.08040815076
1404	0.08035702217
1405	0.08027385594
1406	0.08020200192
1407	0.08012017628
1408	0.08008628919
1409	0.08003226704
1410	0.07997038886
1411	0.07988248341
1412	0.079806936
1413	0.07978368146
1414	0.07973460358
1415	0.07969909037
1416	0.079651603
1417	0.0796269656
1418	0.07958057077
1419	0.07956332694
1420	0.07951882607
1421	0.07944850432
1422	0.07942509756
1423	0.07938401645
1424	0.07934992818
1425	0.07928042263
1426	0.07919008301
1427	0.07917417411
1428	0.0791505005
1429	0.07913380576
1430	0.07907579128
1431	0.07905846632
1432	0.07905428279
1433	0.07901453094
1434	0.07900994603
1435	0.07895970489
1436	0.07891357593
1437	0.07884606041
1438	0.07879171997
1439	0.07877151017
1440	0.07876826543
1441	0.07874407197
1442	0.07869935918
1443	0.07858513815
1444	0.07852426097
1445	0.07850580773
1446	0.07844812403
1447	0.07841146817
1448	0.07839244588
1449	0.07832752867
1450	0.07828657925
1451	0.07824255472
1452	0.07820456475
1453	0.07808258018
1454	0.07805550056
1455	0.07800784453
1456	0.07800491844
1457	0.07794186622
1458	0.07787908504
1459	0.07773758941
1460	0.077723434
1461	0.07764212774
1462	0.07761850083
1463	0.07755139156
1464	0.07751823061
1465	0.0775137945
1466	0.07749867044
1467	0.07744308313
1468	0.07737237945
1469	0.07734911898
1470	0.07728973332
1471	0.07728579363
1472	0.07724843355
1473	0.07717405908
1474	0.07707180971
1475	0.07697683145
1476	0.07693316147
1477	0.07686907133
1478	0.07681820799
1479	0.07681424689
1480	0.07674062325
1481	0.07673437526
1482	0.07671198981
1483	0.07670211973
1484	0.07667354084
1485	0.07661239179
1486	0.07658882783
1487	0.07657390216
1488	0.07654753349
1489	0.07649225666
1490	0.07647009033
1491	0.07644025101
1492	0.07640266117
1493	0.07639921603
1494	0.07633791281
1495	0.07622288034
1496	0.07621262639
1497	0.07618800028
1498	0.07605323457
1499	0.07600941118
1500	0.07585996879
1501	0.07584017328
1502	0.07578704275
1503	0.07575254437
1504	0.0757313847
1505	0.07563850539
1506	0.07560884992
1507	0.075582919
1508	0.07546162878
1509	0.07536608035
