iter	Passed	Remaining
280	2819	17246
281	2830	17246
282	2841	17238
283	2851	17230
284	2863	17230
285	2874	17228
286	2884	17215
287	2896	17215
288	2906	17208
289	2915	17194
290	2927	17195
291	2937	17184
292	2947	17173
293	2959	17170
294	2970	17170
295	2980	17158
296	2992	17158
297	3003	17153
298	3012	17138
299	3024	17140
300	3034	17129
301	3044	17119
302	3054	17109
303	3064	17095
304	3073	17080
305	3083	17067
306	3093	17057
307	3102	17044
308	3112	17031
309	3124	17033
310	3135	17025
311	3144	17010
312	3154	17001
313	3163	16988
314	3173	16975
315	3183	16964
316	3188	16930
317	3199	16920
318	3207	16904
319	3217	16893
320	3227	16879
321	3236	16867
322	3246	16855
323	3255	16841
324	3266	16836
325	3276	16824
326	3286	16813
327	3296	16804
328	3305	16789
329	3316	16782
330	3326	16771
331	3335	16756
332	3344	16741
333	3353	16727
334	3362	16713
335	3371	16699
336	3381	16689
337	3391	16674
338	3400	16659
339	3409	16645
340	3419	16634
341	3428	16621
342	3437	16607
343	3447	16597
344	3458	16588
345	3466	16572
346	3477	16564
347	3488	16560
348	3498	16549
349	3507	16536
350	3516	16521
351	3528	16518
352	3538	16509
353	3546	16490
354	3555	16477
355	3564	16462
356	3574	16449
357	3583	16435
358	3592	16423
359	3602	16412
360	3612	16400
361	3621	16387
362	3630	16373
363	3640	16363
364	3649	16348
365	3659	16339
366	3668	16325
367	3677	16310
368	3687	16298
369	3696	16286
370	3706	16276
371	3715	16259
372	3725	16248
373	3734	16236
374	3743	16220
375	3752	16207
376	3761	16192
377	3770	16180
378	3780	16168
379	3790	16157
380	3799	16144
381	3808	16129
382	3817	16117
383	3826	16103
384	3836	16092
385	3845	16079
386	3854	16067
387	3863	16052
388	3872	16037
389	3882	16026
390	3891	16014
391	3902	16006
392	3912	16000
393	3923	15991
394	3932	15980
395	3942	15967
396	3953	15963
397	3963	15952
398	3972	15939
399	3983	15934
400	3994	15927
401	4006	15927
402	4017	15920
403	4027	15912
404	4037	15902
405	4049	15897
406	4058	15885
407	4068	15876
408	4079	15867
409	4089	15857
410	4099	15849
411	4109	15838
412	4118	15826
413	4129	15819
414	4138	15806
415	4149	15799
416	4159	15791
417	4168	15777
418	4178	15766
419	4188	15755
420	4197	15744
421	4208	15736
422	4217	15722
423	4228	15716
424	4237	15703
425	4247	15692
426	4259	15689
427	4269	15680
428	4278	15667
429	4287	15656
430	4297	15643
431	4307	15633
432	4318	15630
433	4328	15618
434	4337	15605
435	4347	15593
436	4357	15583
437	4365	15569
438	4375	15558
439	4384	15544
440	4394	15534
441	4404	15525
442	4415	15517
443	4426	15513
444	4437	15505
445	4447	15496
446	4458	15490
447	4468	15478
448	4476	15464
449	4486	15453
450	4495	15441
451	4505	15430
452	4514	15417
453	4524	15408
454	4534	15397
455	4543	15384
456	4553	15374
457	4564	15369
458	4575	15360
459	4586	15353
460	4595	15341
461	4606	15335
462	4616	15325
463	4626	15315
464	4635	15303
465	4644	15290
466	4655	15282
467	4665	15273
468	4674	15260
469	4685	15251
470	4694	15238
471	4704	15229
472	4716	15226
473	4725	15214
474	4735	15204
475	4744	15191
476	4753	15178
477	4763	15168
478	4773	15156
479	4782	15145
480	4791	15132
481	4801	15122
482	4811	15112
483	4821	15100
484	4830	15089
485	4839	15077
486	4850	15070
487	4860	15060
488	4869	15047
489	4880	15039
490	4889	15026
491	4899	15015
492	4908	15004
493	4918	14993
494	4928	14984
495	4937	14973
496	4947	14961
497	4957	14953
498	4967	14941
499	4976	14929
500	4985	14917
501	4995	14907
502	5004	14895
503	5015	14887
504	5024	14875
505	5033	14862
506	5043	14851
507	5052	14839
508	5062	14829
509	5072	14819
510	5081	14807
511	5091	14798
512	5102	14789
513	5112	14781
514	5122	14769
515	5131	14758
516	5141	14747
517	5150	14735
518	5160	14726
519	5170	14716
520	5179	14704
521	5189	14692
522	5198	14681
523	5208	14671
524	5217	14659
525	5227	14648
526	5236	14637
527	5246	14626
528	5256	14618
529	5265	14604
530	5275	14594
531	5286	14588
532	5296	14577
533	5307	14569
534	5317	14560
535	5326	14547
536	5336	14538
537	5346	14528
538	5355	14516
539	5365	14507
540	5374	14494
541	5383	14482
542	5393	14470
543	5402	14459
544	5411	14447
545	5421	14436
546	5431	14426
547	5440	14415
548	5450	14405
549	5459	14393
550	5469	14383
551	5480	14375
552	5489	14363
553	5500	14357
554	5510	14347
555	5519	14335
556	5529	14324
557	5538	14312
558	5548	14303
559	5558	14293
560	5569	14285
561	5579	14277
562	5589	14266
563	5599	14256
564	5609	14246
565	5619	14237
566	5628	14225
567	5638	14215
568	5648	14205
569	5657	14193
570	5667	14183
571	5677	14173
572	5686	14161
573	5696	14152
574	5705	14139
575	5714	14128
576	5724	14117
577	5733	14104
578	5742	14093
579	5751	14081
580	5761	14072
581	5771	14060
582	5781	14052
583	5791	14042
584	5801	14032
585	5811	14023
586	5821	14013
587	5830	14002
588	5841	13992
589	5850	13981
590	5860	13972
591	5871	13963
592	5880	13951
593	5889	13940
594	5900	13932
595	5911	13926
596	5922	13917
597	5931	13905
598	5941	13896
599	5950	13885
600	5961	13877
601	5971	13867
602	5980	13854
603	5991	13847
604	6001	13837
605	6011	13827
606	6020	13817
607	6030	13806
608	6040	13797
609	6051	13789
610	6060	13778
611	6070	13767
612	6079	13756
613	6089	13745
614	6098	13734
615	6107	13723
616	6117	13711
617	6126	13700
618	6136	13689
619	6145	13678
620	6155	13669
621	6165	13658
622	6174	13647
623	6184	13637
624	6193	13626
625	6204	13617
626	6214	13607
627	6223	13597
628	6233	13587
629	6243	13576
630	6254	13568
631	6265	13561
632	6275	13553
633	6286	13544
634	6296	13535
635	6306	13526
636	6318	13520
637	6328	13510
638	6338	13500
639	6348	13490
640	6358	13480
641	6369	13474
642	6379	13464
643	6388	13451
644	6398	13442
645	6409	13433
646	6420	13426
647	6430	13417
648	6442	13410
649	6451	13400
650	6463	13394
651	6474	13386
652	6486	13380
653	6498	13375
654	6511	13370
655	6523	13364
656	6535	13358
657	6546	13351
658	6557	13343
659	6569	13337
660	6582	13335
661	6597	13334
662	6611	13333
663	6625	13330
664	6636	13323
665	6650	13321
666	6662	13315
667	6673	13306
668	6684	13299
669	6697	13295
670	6710	13290
671	6722	13284
672	6732	13275
673	6744	13269
674	6756	13261
675	6767	13253
676	6778	13247
677	6789	13238
678	6800	13229
679	6811	13222
680	6822	13214
681	6833	13207
682	6845	13200
683	6857	13194
684	6869	13187
685	6879	13176
686	6892	13172
687	6902	13163
688	6913	13155
689	6924	13147
690	6935	13138
691	6945	13128
692	6956	13119
693	6969	13115
694	6980	13108
695	6991	13099
696	7002	13090
697	7012	13081
698	7022	13071
699	7032	13060
700	7042	13049
701	7053	13041
702	7063	13032
703	7077	13028
704	7090	13023
705	7102	13017
706	7113	13009
707	7124	13000
708	7134	12991
709	7146	12984
710	7157	12976
711	7169	12969
712	7179	12959
713	7189	12949
714	7200	12940
715	7210	12931
716	7220	12920
717	7230	12909
718	7241	12901
719	7251	12891
720	7261	12881
721	7271	12871
722	7282	12862
723	7291	12850
724	7302	12842
725	7313	12833
726	7322	12822
727	7333	12812
728	7343	12803
729	7353	12792
730	7364	12783
731	7375	12776
732	7386	12768
733	7397	12759
734	7408	12750
735	7418	12739
736	7429	12731
737	7439	12722
738	7449	12711
739	7460	12702
740	7472	12695
741	7483	12686
742	7493	12677
743	7506	12672
744	7516	12662
745	7527	12654
746	7539	12645
747	7549	12636
748	7560	12628
749	7571	12619
750	7582	12610
751	7593	12602
752	7603	12592
753	7613	12580
754	7623	12570
755	7631	12558
756	7642	12548
757	7652	12538
758	7661	12527
759	7671	12517
760	7681	12506
761	7691	12496
762	7702	12486
763	7711	12475
764	7720	12464
765	7730	12453
766	7742	12447
767	7753	12437
768	7763	12427
769	7774	12419
770	7784	12408
771	7795	12400
772	7807	12392
773	7817	12382
774	7828	12373
775	7839	12366
776	7850	12356
777	7860	12345
778	7872	12339
779	7884	12331
780	7893	12320
781	7906	12314
782	7916	12304
783	7926	12293
784	7938	12286
785	7948	12277
786	7958	12266
787	7969	12257
788	7980	12249
789	7991	12239
790	8002	12230
791	8013	12223
792	8023	12212
793	8035	12205
794	8046	12196
795	8057	12187
796	8068	12178
797	8077	12167
798	8088	12158
799	8099	12149
800	8110	12140
801	8121	12131
802	8132	12122
803	8141	12111
804	8152	12102
805	8163	12093
806	8174	12084
807	8184	12074
808	8196	12066
809	8206	12057
810	8216	12046
811	8227	12037
812	8237	12026
813	8250	12021
814	8261	12012
815	8271	12002
816	8282	11992
817	8291	11981
818	8302	11972
819	8314	11964
820	8324	11954
821	8334	11944
822	8347	11937
823	8357	11927
824	8368	11918
825	8381	11912
826	8396	11909
827	8406	11898
828	8415	11887
829	8426	11878
830	8436	11868
831	8446	11857
832	8457	11848
833	8467	11837
834	8477	11827
835	8488	11818
836	8499	11809
837	8509	11799
838	8520	11790
839	8529	11779
840	8541	11771
841	8551	11761
842	8561	11750
843	8572	11741
844	8582	11730
845	8592	11720
846	8602	11710
847	8611	11698
848	8622	11689
849	8634	11682
850	8645	11672
851	8656	11663
852	8666	11652
853	8676	11642
854	8686	11633
855	8697	11623
856	8708	11614
857	8719	11605
858	8729	11595
859	8739	11585
860	8750	11575
861	8760	11564
862	8770	11555
863	8780	11545
864	8790	11534
865	8800	11524
866	8811	11514
867	8820	11503
868	8831	11493
869	8841	11483
870	8852	11474
871	8862	11464
872	8872	11454
873	8883	11444
874	8893	11434
875	8903	11424
876	8913	11413
877	8922	11402
878	8934	11393
879	8944	11384
880	8954	11373
881	8964	11363
882	8975	11353
883	8984	11342
884	8994	11332
885	9005	11323
886	9016	11313
887	9027	11304
888	9037	11294
889	9047	11284
890	9058	11274
891	9067	11263
892	9078	11254
893	9088	11244
894	9101	11236
895	9112	11227
896	9122	11217
897	9133	11208
898	9145	11199
899	9155	11190
900	9165	11180
901	9177	11172
902	9189	11164
903	9199	11153
904	9210	11144
905	9222	11135
906	9234	11127
907	9244	11117
908	9254	11107
909	9264	11097
910	9275	11088
911	9286	11078
912	9296	11067
913	9307	11058
914	9317	11049
915	9327	11038
916	9338	11029
917	9350	11021
918	9361	11011
919	9368	10998
920	9378	10987
921	9390	10979
922	9402	10971
923	9415	10964
924	9427	10956
925	9439	10948
926	9452	10940
927	9462	10931
928	9475	10923
929	9487	10915
930	9499	10907
931	9513	10902
932	9524	10892
933	9533	10881
934	9545	10873
935	9556	10863
936	9567	10854
937	9578	10844
938	9589	10834
939	9601	10827
940	9611	10817
941	9621	10806
942	9632	10797
943	9643	10787
944	9653	10777
945	9665	10768
946	9675	10758
947	9686	10748
948	9698	10740
949	9709	10731
950	9718	10720
951	9729	10710
952	9740	10700
953	9750	10691
954	9762	10682
955	9773	10672
956	9784	10663
957	9795	10654
958	9806	10644
959	9817	10635
960	9829	10627
961	9840	10617
962	9850	10607
963	9862	10598
964	9874	10590
965	9884	10579
966	9895	10570
967	9907	10562
968	9917	10551
969	9928	10542
970	9938	10532
971	9948	10521
972	9959	10511
973	9969	10501
974	9980	10491
975	9990	10481
976	10000	10470
977	10010	10461
978	10020	10450
979	10031	10440
980	10042	10431
981	10052	10420
982	10061	10409
983	10072	10399
984	10083	10390
985	10093	10380
986	10104	10370
987	10115	10360
988	10125	10350
989	10135	10340
990	10145	10330
991	10156	10319
992	10166	10310
993	10177	10300
994	10188	10290
995	10199	10281
996	10211	10273
997	10222	10263
998	10233	10254
999	10243	10243
1000	10254	10233
1001	10264	10223
1002	10273	10212
1003	10284	10202
1004	10297	10195
1005	10307	10184
1006	10318	10175
1007	10329	10165
1008	10339	10154
1009	10349	10144
1010	10360	10134
1011	10370	10124
1012	10380	10113
1013	10390	10103
1014	10400	10093
1015	10411	10083
1016	10420	10072
1017	10431	10062
1018	10441	10052
1019	10451	10041
1020	10463	10032
1021	10473	10022
1022	10484	10012
1023	10495	10003
1024	10504	9992
1025	10515	9982
1026	10525	9972
1027	10535	9961
1028	10546	9952
1029	10557	9942
1030	10566	9931
1031	10577	9921
1032	10587	9911
1033	10598	9901
1034	10608	9891
1035	10618	9880
1036	10628	9869
1037	10639	9860
1038	10650	9850
1039	10661	9841
1040	10671	9831
1041	10683	9822
1042	10695	9813
1043	10705	9803
1044	10716	9793
1045	10726	9783
1046	10737	9773
1047	10747	9762
1048	10757	9752
1049	10767	9742
1050	10778	9732
1051	10788	9721
1052	10797	9711
1053	10809	9701
1054	10820	9691
1055	10829	9680
1056	10840	9670
1057	10849	9660
1058	10859	9649
1059	10870	9639
1060	10880	9629
1061	10891	9619
1062	10902	9609
1063	10911	9599
1064	10922	9589
1065	10932	9579
1066	10942	9568
1067	10953	9558
1068	10963	9548
1069	10973	9537
1070	10984	9528
1071	10995	9518
1072	11005	9508
1073	11016	9498
1074	11026	9488
1075	11037	9478
1076	11047	9467
1077	11058	9457
1078	11068	9448
1079	11081	9439
1080	11091	9429
1081	11102	9419
1082	11113	9409
1083	11123	9399
1084	11133	9389
1085	11144	9379
1086	11154	9368
1087	11165	9359
1088	11176	9349
1089	11188	9341
1090	11199	9331
1091	11209	9320
1092	11220	9310
1093	11230	9300
1094	11239	9289
1095	11250	9279
1096	11261	9269
1097	11271	9259
1098	11282	9250
1099	11293	9240
1100	11303	9229
1101	11314	9219
1102	11324	9209
1103	11334	9199
1104	11345	9189
1105	11356	9179
1106	11366	9169
1107	11377	9159
1108	11387	9149
1109	11397	9138
1110	11407	9128
1111	11417	9117
1112	11428	9108
1113	11438	9097
1114	11448	9087
1115	11461	9078
1116	11473	9070
1117	11483	9059
1118	11494	9049
1119	11505	9039
1120	11515	9029
1121	11526	9019
1122	11537	9010
1123	11546	8999
1124	11557	8989
1125	11568	8979
1126	11577	8968
1127	11589	8959
1128	11599	8949
1129	11610	8938
1130	11621	8929
1131	11632	8919
1132	11642	8909
1133	11653	8899
1134	11664	8889
1135	11675	8879
1136	11686	8869
1137	11696	8859
1138	11706	8849
1139	11717	8839
1140	11726	8828
1141	11738	8819
1142	11748	8809
1143	11758	8798
1144	11769	8788
1145	11780	8779
1146	11790	8768
1147	11802	8759
1148	11813	8749
1149	11826	8741
1150	11838	8731
1151	11850	8723
1152	11863	8714
1153	11874	8705
1154	11887	8696
1155	11900	8688
1156	11915	8681
1157	11926	8671
1158	11937	8662
1159	11949	8653
1160	11960	8643
1161	11971	8633
1162	11983	8624
1163	11995	8615
1164	12007	8606
1165	12017	8595
1166	12028	8586
1167	12040	8576
1168	12051	8567
1169	12061	8556
1170	12073	8547
1171	12084	8537
1172	12095	8527
1173	12106	8517
1174	12117	8507
1175	12128	8497
1176	12138	8487
1177	12149	8477
1178	12161	8468
1179	12171	8458
1180	12181	8447
1181	12192	8437
1182	12203	8427
