iter	Passed	Remaining
193	7440	69263
194	7483	69271
195	7517	69191
196	7554	69143
197	7590	69084
198	7630	69057
199	7668	69019
200	7709	68999
201	7755	69028
202	7800	69049
203	7837	68998
204	7879	68991
205	7916	68941
206	7960	68948
207	8000	68926
208	8041	68913
209	8091	68967
210	8132	68952
211	8175	68948
212	8214	68915
213	8250	68858
214	8292	68845
215	8327	68776
216	8370	68774
217	8403	68694
218	8441	68645
219	8477	68588
220	8518	68572
221	8560	68563
222	8616	68659
223	8652	68605
224	8696	68602
225	8732	68545
226	8777	68553
227	8811	68485
228	8853	68468
229	8893	68443
230	8932	68403
231	8967	68340
232	9006	68301
233	9042	68247
234	9083	68219
235	9124	68199
236	9179	68282
237	9212	68206
238	9254	68187
239	9290	68130
240	9343	68194
241	9377	68121
242	9416	68083
243	9454	68038
244	9492	67998
245	9526	67928
246	9569	67914
247	9603	67843
248	9640	67796
249	9677	67740
250	9716	67706
251	9752	67647
252	9791	67609
253	9824	67534
254	9861	67484
255	9898	67435
256	9937	67399
257	9973	67340
258	10012	67303
259	10047	67242
260	10086	67204
261	10121	67142
262	10162	67119
263	10199	67071
264	10240	67047
265	10277	66998
266	10315	66954
267	10349	66886
268	10386	66839
269	10420	66767
270	10460	66737
271	10494	66673
272	10547	66726
273	10582	66664
274	10619	66613
275	10652	66537
276	10690	66497
277	10725	66439
278	10765	66406
279	10803	66364
280	10852	66388
281	10889	66339
282	10934	66340
283	10970	66284
284	11014	66282
285	11053	66244
286	11092	66208
287	11127	66149
288	11170	66136
289	11206	66081
290	11247	66052
291	11302	66111
292	11346	66106
293	11386	66070
294	11440	66121
295	11484	66112
296	11531	66121
297	11571	66088
298	11619	66103
299	11660	66075
300	11718	66143
301	11759	66119
302	11802	66101
303	11839	66050
304	11882	66036
305	11926	66024
306	11972	66022
307	12008	65966
308	12048	65936
309	12085	65888
310	12125	65852
311	12168	65833
312	12204	65781
313	12243	65741
314	12279	65685
315	12316	65635
316	12355	65595
317	12470	65958
318	12575	66268
319	12684	66595
320	12780	66850
321	12893	67191
322	12992	67457
323	13087	67698
324	13168	67868
325	13257	68075
326	13338	68241
327	13436	68495
328	13520	68671
329	13618	68917
330	13717	69167
331	13821	69439
332	13917	69670
333	14021	69938
334	14125	70203
335	14237	70511
336	14337	70750
337	14433	70972
338	14538	71234
339	14658	71568
340	14759	71807
341	14868	72080
342	14961	72279
343	15066	72530
344	15165	72748
345	15269	72991
346	15362	73184
347	15469	73437
348	15569	73652
349	15677	73905
350	15767	74076
351	15880	74347
352	15989	74601
353	16081	74774
354	16179	74974
355	16282	75192
356	16384	75404
357	16486	75615
358	16594	75855
359	16703	76092
360	16804	76294
361	16903	76484
362	17010	76711
363	17111	76907
364	17212	77100
365	17312	77292
366	17414	77487
367	17513	77667
368	17622	77894
369	17723	78079
370	17824	78266
371	17918	78417
372	18032	78655
373	18126	78806
374	18226	78981
375	18319	79125
376	18436	79369
377	18529	79511
378	18638	79717
379	18736	79877
380	18852	80112
381	18956	80294
382	19064	80489
383	19153	80602
384	19261	80797
385	19354	80926
386	19455	81091
387	19545	81203
388	19647	81369
389	19747	81521
390	19843	81657
391	19935	81774
392	20034	81923
393	20127	82044
394	20229	82198
395	20319	82302
396	20416	82436
397	20509	82552
398	20616	82723
399	20705	82820
400	20811	82985
401	20906	83107
402	21013	83271
403	21109	83393
404	21211	83537
405	21308	83660
406	21413	83811
407	21510	83933
408	21611	84067
409	21705	84175
410	21799	84282
411	21889	84368
412	21995	84518
413	22098	84659
414	22198	84781
415	22294	84889
416	22399	85033
417	22495	85136
418	22599	85275
419	22699	85393
420	22801	85517
421	22894	85610
422	22990	85712
423	23087	85817
424	23186	85926
425	23294	86068
426	23443	86362
427	23544	86476
428	23642	86579
429	23731	86647
430	23827	86741
431	23923	86833
432	24031	86969
433	24120	87035
434	24233	87183
435	24358	87375
436	24458	87478
437	24555	87568
438	24645	87635
439	24746	87737
440	24839	87811
441	24947	87937
442	25049	88042
443	25174	88225
444	25277	88328
445	25382	88439
446	25481	88528
447	25580	88618
448	25675	88691
449	25776	88785
450	25874	88866
451	25970	88944
452	26057	88985
453	26162	89090
454	26259	89167
455	26356	89240
456	26462	89346
457	26562	89431
458	26658	89501
459	26755	89573
460	26863	89682
461	26976	89806
462	27080	89899
463	27178	89969
464	27274	90034
465	27376	90117
466	27485	90226
467	27586	90302
468	27682	90365
469	27773	90413
470	27886	90526
471	27989	90611
472	28095	90703
473	28199	90785
474	28304	90870
475	28411	90963
476	28512	91037
477	28615	91113
478	28701	91139
479	28820	91265
480	28923	91341
481	29024	91409
482	29119	91458
483	29224	91536
484	29324	91600
485	29429	91680
486	29525	91729
487	29631	91809
488	29722	91842
489	29831	91930
490	29924	91966
491	30022	92020
492	30124	92085
493	30232	92167
494	30339	92243
495	30449	92331
496	30560	92419
497	30675	92519
498	30779	92585
499	30905	92715
500	31019	92809
501	31140	92926
502	31233	92955
503	31342	93033
504	31431	93049
505	31547	93146
506	31657	93223
507	31755	93266
508	31858	93322
509	31958	93368
510	32068	93445
511	32183	93533
512	32308	93651
513	32422	93736
514	32554	93869
515	32676	93977
516	32826	94161
517	32935	94229
518	33079	94395
519	33208	94516
520	33337	94637
521	33441	94686
522	33550	94748
523	33654	94797
524	33758	94846
525	33858	94881
526	33958	94916
527	34054	94939
528	34159	94987
529	34255	95010
530	34362	95061
531	34458	95085
532	34562	95128
533	34663	95161
534	34775	95227
535	34873	95251
536	34971	95275
537	35065	95290
538	35166	95320
539	35275	95374
540	35375	95401
541	35464	95401
542	35565	95430
543	35656	95434
544	35756	95458
545	35852	95474
546	35945	95483
547	36077	95592
548	36172	95604
549	36296	95691
550	36408	95744
551	36522	95805
552	36619	95820
553	36724	95855
554	36832	95897
555	36950	95964
556	37043	95967
557	37154	96014
558	37245	96013
559	37354	96055
560	37469	96112
561	37587	96175
562	37694	96211
563	37802	96249
564	37898	96255
565	38001	96278
566	38104	96303
567	38224	96367
568	38343	96431
569	38455	96475
570	38548	96473
571	38658	96511
572	38753	96510
573	38860	96542
574	38958	96548
575	39073	96598
576	39182	96631
577	39289	96659
578	39384	96659
579	39498	96703
580	39597	96710
581	39706	96741
582	39801	96739
583	39920	96794
584	40012	96781
585	40121	96811
586	40217	96808
587	40335	96859
588	40429	96851
589	40529	96859
590	40622	96848
591	40730	96871
592	40840	96901
593	40941	96908
594	41038	96906
595	41159	96960
596	41255	96954
597	41354	96955
598	41448	96944
599	41551	96952
600	41645	96943
601	41737	96926
602	41840	96934
603	41938	96930
604	42040	96936
605	42137	96929
606	42247	96952
607	42336	96928
608	42437	96930
609	42531	96916
610	42665	96992
611	42781	97026
612	42886	97036
613	42979	97017
614	43080	97018
615	43177	97008
616	43278	97007
617	43366	96978
618	43469	96981
619	43565	96968
620	43668	96970
621	43761	96949
622	43858	96938
623	43947	96910
624	44051	96913
625	44142	96887
626	44271	96945
627	44372	96940
628	44493	96980
629	44587	96959
630	44688	96955
631	44788	96948
632	44892	96947
633	44989	96932
634	45092	96930
635	45186	96909
636	45288	96904
637	45379	96876
638	45482	96872
639	45578	96853
640	45665	96815
641	45777	96830
642	45872	96809
643	45969	96791
644	46065	96773
645	46170	96771
646	46262	96744
647	46368	96744
648	46461	96716
649	46561	96704
650	46655	96680
651	46756	96669
652	46846	96635
653	46954	96636
654	47052	96618
655	47155	96611
656	47247	96579
657	47352	96575
658	47450	96556
659	47552	96546
660	47646	96517
661	47752	96514
662	47841	96476
663	47966	96510
664	48061	96483
665	48162	96468
666	48256	96441
667	48356	96422
668	48449	96392
669	48555	96386
670	48654	96365
671	48787	96414
672	48884	96388
673	48988	96377
674	49083	96349
675	49182	96326
676	49275	96294
677	49380	96285
678	49473	96250
679	49572	96229
680	49686	96236
681	49798	96237
682	49900	96221
683	50022	96242
684	50116	96208
685	50243	96238
686	50352	96234
687	50453	96213
688	50541	96167
689	50670	96200
690	50787	96208
691	50873	96160
692	50968	96126
693	51081	96127
694	51173	96088
695	51293	96100
696	51402	96094
697	51502	96069
698	51610	96059
699	51708	96029
700	51810	96008
701	51910	95982
702	52013	95962
703	52110	95930
704	52249	95976
705	52342	95936
706	52404	95839
707	52499	95803
708	52597	95774
709	52708	95765
710	52832	95781
711	52955	95795
712	53044	95747
713	53155	95740
714	53259	95718
715	53364	95697
716	53456	95654
717	53570	95651
718	53673	95627
719	53775	95600
720	53887	95591
721	53989	95565
722	54089	95534
723	54194	95514
724	54291	95478
725	54393	95450
726	54500	95432
727	54617	95430
728	54724	95410
729	54827	95384
730	54926	95350
731	55024	95315
732	55114	95265
733	55218	95240
734	55314	95200
735	55410	95161
736	55504	95118
737	55608	95091
738	55716	95072
739	55828	95059
740	55925	95019
741	56026	94988
742	56132	94963
743	56245	94951
744	56359	94941
745	56469	94923
746	56568	94887
747	56696	94897
748	56808	94882
749	56910	94851
750	57014	94820
751	57127	94808
752	57226	94769
753	57324	94730
754	57422	94690
755	57534	94672
756	57626	94623
757	57728	94590
758	57824	94546
759	57948	94547
760	58064	94535
761	58172	94511
762	58269	94468
763	58378	94444
764	58476	94403
765	58578	94368
