iter	RMSE
349	0.2028925576
350	0.2023145842
351	0.2022602085
352	0.2019951356
353	0.2015462059
354	0.2014884772
355	0.2011415749
356	0.2007037579
357	0.200436724
358	0.2001405472
359	0.1997027402
360	0.199403045
361	0.1988824737
362	0.1985836802
363	0.198047875
364	0.1977106464
365	0.1973047389
366	0.1969824948
367	0.1967607554
368	0.1964370405
369	0.1963940253
370	0.1961876446
371	0.1958810771
372	0.1956078508
373	0.1951304638
374	0.1950874801
375	0.1946576044
376	0.194416452
377	0.194205464
378	0.1941204396
379	0.1935105439
380	0.1930832732
381	0.1927577131
382	0.192511742
383	0.1924379034
384	0.1922473781
385	0.1919587796
386	0.1917617257
387	0.1913215968
388	0.1912816394
389	0.1909777473
390	0.1908199281
391	0.1904739023
392	0.1901360739
393	0.1900216308
394	0.1898232719
395	0.189589121
396	0.1893532802
397	0.1893182238
398	0.1890734771
399	0.188865623
400	0.1886167807
401	0.188409657
402	0.1882221433
403	0.1879958723
404	0.1874297062
405	0.18711541
406	0.1868395537
407	0.1863133122
408	0.1861940179
409	0.1858061818
410	0.1855042423
411	0.1854622467
412	0.1850866927
413	0.1848694638
414	0.1845630728
415	0.1843707173
416	0.1840675682
417	0.1837915403
418	0.1834574611
419	0.1832107255
420	0.1830541622
421	0.1828726589
422	0.1827235885
423	0.1823133301
424	0.1822771056
425	0.1821344679
426	0.181987782
427	0.1815932599
428	0.1812552359
429	0.1810248436
430	0.1808298579
431	0.1807713546
432	0.1804717319
433	0.1802074383
434	0.1799444945
435	0.1797266237
436	0.1795046757
437	0.1793648776
438	0.1792204176
439	0.1788710961
440	0.1787071676
441	0.1785850337
442	0.1784071848
443	0.1783724772
444	0.1780809144
445	0.1777837676
446	0.1775981656
447	0.1774254139
448	0.1770228387
449	0.1768846946
450	0.1768527418
451	0.1764677547
452	0.1761499729
453	0.1760134574
454	0.1754483413
455	0.1752670716
456	0.1749127117
457	0.1747266699
458	0.1743461337
459	0.1739734552
460	0.1736554597
461	0.1731335484
462	0.1729623783
463	0.1726061596
464	0.1723844081
465	0.1723521807
466	0.1723213495
467	0.1721560767
468	0.1720525838
469	0.1719463703
470	0.1718321483
471	0.1716069812
472	0.1714656018
473	0.1710681299
474	0.1707880113
475	0.1704519715
476	0.1704224819
477	0.1703921371
478	0.1701134402
479	0.1700844404
480	0.1696428539
481	0.1694475898
482	0.1692888458
483	0.1691355401
484	0.1688884376
485	0.1685054356
486	0.168476681
487	0.1684508735
488	0.1684007347
489	0.1682164174
490	0.1680140371
491	0.1677266716
492	0.1674254834
493	0.167265696
494	0.1670539797
495	0.166724009
496	0.1665629055
497	0.1664180168
498	0.1662285202
499	0.166004934
500	0.1658323881
501	0.1655217981
502	0.1653258141
503	0.1651359466
504	0.1648667532
505	0.164553103
506	0.1643896131
507	0.1641326925
508	0.1638367714
509	0.1636390466
510	0.1634023375
511	0.1632201538
512	0.1630565134
513	0.1629260965
514	0.1628030183
515	0.1626149388
516	0.1623843938
517	0.1623537446
518	0.1622517917
519	0.1618936218
520	0.1617337841
521	0.161545004
522	0.1615171755
523	0.1614645628
524	0.1612790708
525	0.1609241317
526	0.1607609308
527	0.1604479121
528	0.1601630172
529	0.1599610827
530	0.1597733462
531	0.1594898274
532	0.1594542399
533	0.1593176867
534	0.1590098554
535	0.1588354558
536	0.1587267911
537	0.1586988197
538	0.158486928
539	0.1582283635
540	0.1579573525
541	0.1577552559
542	0.1576697547
543	0.1575119363
544	0.1572485706
545	0.1572098092
546	0.1570027003
547	0.1569805449
548	0.1568647971
549	0.1566987341
550	0.1565571743
551	0.1564698919
552	0.1561583931
553	0.156043558
554	0.1558284678
555	0.1555881881
556	0.1554572373
557	0.1553707837
558	0.1553494743
559	0.1550418959
560	0.1550194994
561	0.1548739362
562	0.1547594303
563	0.1547362807
564	0.1545819992
565	0.1544250678
566	0.1542954466
567	0.1541592218
568	0.1540014789
569	0.1537169664
570	0.1535945141
571	0.1535733182
572	0.153319284
573	0.1531593156
574	0.152798433
575	0.1525372911
576	0.1523922077
577	0.1521630266
578	0.1520083052
579	0.1517460888
580	0.1516256493
581	0.1514443844
582	0.1512388858
583	0.1512076336
584	0.1509162943
585	0.1506086113
586	0.150474711
587	0.1502137529
588	0.1501117657
589	0.1500582361
590	0.1498917058
591	0.149735473
592	0.149596403
593	0.149445921
594	0.1493338207
595	0.1493146714
596	0.1492842238
597	0.149205758
598	0.1489751271
599	0.148774884
600	0.1487566384
601	0.14860827
602	0.1484495034
603	0.1484309806
604	0.1482113194
605	0.1481039875
606	0.1479231925
607	0.1475976794
608	0.147490655
609	0.1472431768
610	0.1469451467
611	0.1466963616
612	0.146589769
613	0.1462880638
614	0.1461773329
615	0.1461601399
616	0.1460459558
617	0.1459531721
618	0.1457728351
619	0.1457039321
620	0.1456889539
621	0.1455475533
622	0.1454144534
623	0.1450561404
624	0.1449747939
625	0.1448026598
626	0.1446788625
627	0.14466356
628	0.1446341956
629	0.1444901133
630	0.1443332413
631	0.1442616741
632	0.1439122248
633	0.1438314685
634	0.1436728982
635	0.1433013214
636	0.1429371266
637	0.1428198745
638	0.14262048
639	0.1424484352
640	0.1423149463
641	0.1420875863
642	0.1419828551
643	0.1417107936
644	0.1415232564
645	0.1412129472
646	0.1410991957
647	0.1409608407
648	0.1408306128
649	0.140802517
650	0.1406960361
651	0.1405641276
652	0.1405296822
653	0.1404586002
654	0.1402439072
655	0.1401358723
656	0.1396859512
657	0.1395554966
658	0.1392977998
659	0.1391275435
660	0.1390355291
661	0.1388277585
662	0.1386492329
663	0.1386110757
664	0.1385870054
665	0.1384167997
666	0.1383314286
667	0.1380952199
668	0.1380130828
669	0.1378489556
670	0.1375916219
671	0.1375710463
672	0.1375041891
673	0.1374735981
674	0.1374031137
675	0.1370983392
676	0.1369764538
677	0.1366798246
678	0.1365485624
679	0.136408808
680	0.1362033959
681	0.1361491239
682	0.1359553047
683	0.1358419101
684	0.1356785817
685	0.1356326174
686	0.1355579379
687	0.1355226035
688	0.1352414667
689	0.1351215726
690	0.1351093794
691	0.1349585233
692	0.134828418
693	0.1347337362
694	0.1346988446
695	0.1344452759
696	0.1343307826
697	0.1342370178
698	0.1340619739
699	0.1337953271
700	0.1336454873
701	0.1335188564
702	0.1334540746
703	0.133387905
704	0.133189651
705	0.1331020669
706	0.1329082867
707	0.1328976726
708	0.1327880744
709	0.13264063
710	0.1324798818
711	0.1323390788
712	0.1322910975
713	0.1322792384
714	0.1321771012
715	0.132019548
716	0.1319616366
717	0.1318369178
718	0.1317486848
719	0.1316548494
720	0.1315278383
721	0.1314261676
722	0.1313423383
723	0.1311136824
724	0.1309845437
725	0.1309070404
726	0.1306497012
727	0.1304746833
728	0.1302970116
729	0.1301430403
730	0.1298992821
731	0.1298399716
732	0.1296726825
733	0.1294801481
734	0.1292419271
735	0.1291428659
736	0.1288727544
737	0.1287264081
738	0.1287003307
739	0.1284097055
740	0.1282402906
741	0.1280827538
742	0.1280305602
743	0.1279806636
744	0.1279085891
745	0.1277901647
746	0.1276100236
747	0.1275042806
748	0.1274229108
749	0.1274108846
750	0.1273804478
751	0.1273038573
752	0.1271686989
753	0.1271496787
754	0.1270741352
755	0.1266405363
756	0.1266240845
757	0.1266082338
758	0.126514382
759	0.1264076831
760	0.1261789745
761	0.1259590185
762	0.1259309713
763	0.1258236849
764	0.1257543499
765	0.125530538
766	0.1254121299
767	0.1253419142
768	0.125231532
769	0.1251395427
770	0.1250078437
771	0.1249149222
772	0.1248403186
773	0.124661083
774	0.1244732461
775	0.1243815039
776	0.1240681622
777	0.1239288107
778	0.1237942406
779	0.1237097252
780	0.1236246306
781	0.1234677045
