iter	Passed	Remaining
164	26357	293128
165	26490	292669
166	26673	292770
167	26814	292409
168	26990	292426
169	27124	291987
170	27301	292010
171	27437	291599
172	27612	291607
173	27745	291167
174	27923	291201
175	28061	290820
176	28239	290848
177	28379	290492
178	28552	290473
179	28688	290076
180	28867	290113
181	29007	289755
182	29187	289803
183	29319	289375
184	29497	289390
185	29630	288978
186	29809	289012
187	29943	288606
188	30118	288600
189	30252	288197
190	30430	288216
191	30565	287824
192	30745	287860
193	30880	287476
194	31057	287479
195	31189	287071
196	31366	287075
197	31501	286695
198	31679	286705
199	31812	286316
200	31992	286345
201	32127	285970
202	32305	285976
203	32437	285574
204	32613	285564
205	32746	285182
206	32922	285172
207	33058	284810
208	33233	284791
209	33368	284422
210	33546	284430
211	33681	284068
212	33859	284066
213	33991	283687
214	34166	283660
215	34298	283281
216	34472	283245
217	34604	282871
218	34784	282881
219	34918	282525
220	35100	282555
221	35234	282196
222	35411	282180
223	35546	281836
224	35721	281801
225	35856	281460
226	36032	281436
227	36165	281075
228	36340	281046
229	36473	280690
230	36648	280656
231	36787	280346
232	36979	280440
233	37114	280102
234	37292	280092
235	37426	279746
236	37610	279774
237	37742	279420
238	37921	279414
239	38053	279062
240	38231	279039
241	38365	278708
242	38540	278667
243	38674	278329
244	38851	278307
245	38983	277952
246	39161	277932
247	39293	277586
248	39468	277547
249	39603	277223
250	39782	277210
251	39917	276888
252	40104	276928
253	40236	276587
254	40432	276686
255	40602	276604
256	40779	276571
257	40913	276242
258	41087	276191
259	41220	275861
260	41394	275802
261	41526	275469
262	41702	275426
263	41833	275088
264	42014	275077
265	42149	274761
266	42326	274724
267	42457	274390
268	42632	274335
269	42764	274008
270	42941	273970
271	43077	273669
272	43255	273636
273	43389	273322
274	43566	273282
275	43699	272963
276	43874	272907
277	44011	272617
278	44201	272652
279	44341	272383
280	44524	272376
281	44664	272107
282	44853	272133
283	44996	271879
284	45183	271891
285	45321	271611
286	45506	271614
287	45647	271350
288	45829	271329
289	45969	271060
290	46153	271052
291	46292	270780
292	46478	270780
293	46618	270514
294	46800	270488
295	46931	270174
296	47108	270120
297	47243	269827
298	47419	269766
299	47553	269469
300	47729	269409
301	47860	269095
302	48039	269050
303	48171	268746
304	48346	268682
305	48483	268404
306	48663	268361
307	48798	268075
308	48975	268019
309	49110	267729
310	49285	267665
311	49418	267367
312	49603	267351
313	49739	267070
314	49913	266998
315	50045	266699
316	50225	266653
317	50359	266369
318	50533	266293
319	50667	266003
320	50844	265945
321	50977	265651
322	51152	265581
323	51287	265302
324	51467	265253
325	51599	264962
326	51776	264900
327	51910	264616
328	52082	264526
329	52216	264246
330	52393	264183
331	52530	263916
332	52705	263844
333	52841	263576
334	53020	263518
335	53157	263256
336	53334	263190
337	53467	262908
338	53644	262841
339	53776	262555
340	53949	262468
341	54081	262182
342	54258	262118
343	54395	261857
344	54577	261814
345	54715	261557
346	54890	261478
347	55021	261195
348	55204	261153
349	55336	260871
350	55512	260800
351	55646	260526
352	55824	260463
353	55957	260186
354	56136	260125
355	56269	259850
356	56446	259778
357	56578	259500
358	56753	259420
359	56886	259147
360	57060	259065
361	57200	258826
362	57379	258758
363	57511	258486
364	57688	258413
365	57825	258162
366	58002	258088
367	58135	257818
368	58311	257738
369	58446	257479
370	58623	257405
371	58755	257133
372	58931	257055
373	59063	256782
374	59245	256732
375	59378	256462
376	59558	256403
377	59694	256148
378	59868	256058
379	60001	255795
380	60187	255758
381	60325	255514
382	60511	255476
383	60643	255207
384	60820	255130
385	60952	254861
386	61129	254783
387	61266	254540
388	61440	254448
389	61573	254189
390	61750	254107
391	61882	253844
392	62061	253775
393	62193	253510
394	62367	253416
395	62499	253156
396	62681	253092
397	62812	252830
398	62991	252756
