iter	RMSE
214	41826.33855
215	41814.43452
216	41808.39494
217	41794.83179
218	41757.80904
219	41739.77869
220	41708.42343
221	41668.76897
222	41645.55144
223	41599.74553
224	41577.06696
225	41549.43817
226	41535.31005
227	41526.13496
228	41511.71435
229	41505.44008
230	41491.98332
231	41478.5489
232	41454.48955
233	41441.65931
234	41434.56093
235	41420.28828
236	41394.60611
237	41387.26027
238	41371.84027
239	41348.97326
240	41340.03256
241	41322.80513
242	41310.40791
243	41299.96433
244	41279.71004
245	41268.09311
246	41256.87325
247	41243.6034
248	41226.51038
249	41214.14095
250	41195.08606
251	41183.39033
252	41159.63669
253	41143.30819
254	41122.5711
255	41108.86417
256	41091.7678
257	41077.81362
258	41067.41478
259	41039.50694
260	41026.83424
261	41014.75999
262	41000.615
263	40983.85113
264	40979.86125
265	40967.71785
266	40959.56551
267	40952.93314
268	40946.79866
269	40934.04297
270	40927.57529
271	40919.22727
272	40887.47469
273	40877.29126
274	40860.6732
275	40835.69282
276	40823.09738
277	40794.32821
278	40784.68106
279	40767.48469
280	40756.08623
281	40743.66414
282	40737.12482
283	40720.1849
284	40696.42454
285	40672.96099
286	40662.13908
287	40648.83956
288	40622.65569
289	40611.09608
290	40599.50794
291	40583.55437
292	40571.34349
293	40558.91022
294	40544.78426
295	40531.16683
296	40521.31266
297	40512.65887
298	40503.29599
299	40475.18953
300	40460.83709
301	40455.22075
302	40435.46223
303	40417.72833
304	40404.83564
305	40393.9987
306	40379.9764
307	40368.00846
308	40351.27986
309	40329.6892
310	40314.91956
311	40304.18689
312	40273.83124
313	40263.16201
314	40245.07674
315	40235.92889
316	40190.69381
317	40170.80166
318	40156.18767
319	40136.80455
320	40115.38535
321	40092.82516
322	40073.56741
323	40055.75855
324	40044.31795
325	40037.18584
326	40024.68132
327	39993.92603
328	39985.08829
329	39967.71898
330	39946.75252
331	39936.86365
332	39929.8766
333	39921.83195
334	39909.24197
335	39876.58247
336	39866.34958
337	39855.21124
338	39837.12088
339	39830.32342
340	39819.09027
341	39803.90859
342	39785.61501
343	39770.41701
344	39761.92428
345	39755.03371
346	39747.1576
347	39738.5963
348	39725.42878
349	39698.81789
350	39687.99897
351	39676.65655
352	39658.45542
353	39649.0011
354	39639.74505
355	39625.21285
356	39611.86557
357	39599.20266
358	39588.68718
359	39577.8073
360	39548.629
361	39517.53405
362	39497.14581
363	39484.72832
364	39473.95891
365	39465.68804
366	39449.09451
367	39436.461
368	39429.84516
369	39418.55952
370	39398.96999
371	39385.34211
372	39352.76661
373	39330.34518
374	39271.85481
375	39259.29662
376	39245.52116
377	39229.00955
378	39215.44891
379	39204.60829
380	39185.30018
381	39173.05508
382	39165.8389
383	39153.43818
384	39145.59891
385	39134.57897
386	39117.19901
387	39075.53492
388	39059.0448
389	39046.68918
390	39039.38653
391	39031.81761
392	39003.50913
393	38989.33833
394	38978.40596
395	38961.9765
396	38935.10264
397	38925.98797
398	38910.54752
399	38897.36949
400	38877.68998
401	38865.98538
402	38833.17882
403	38777.6164
404	38726.7467
405	38703.51224
406	38694.67784
407	38682.01159
408	38665.77614
409	38625.40439
410	38602.1088
411	38548.88706
412	38533.88559
413	38510.77245
414	38494.66802
415	38480.56075
416	38468.12024
417	38458.85334
418	38452.65986
419	38437.2634
420	38425.37729
421	38392.93483
422	38387.76026
423	38365.90872
424	38349.15173
425	38337.36376
426	38319.71903
427	38302.57282
428	38278.88403
429	38260.1417
430	38251.32716
431	38228.12179
432	38180.00692
433	38166.48181
434	38156.58003
435	38142.42585
436	38107.79391
437	38098.30695
438	38050.56443
439	38038.55143
440	38013.63003
441	38004.28449
442	37991.70935
443	37987.44789
444	37973.09073
445	37945.27346
446	37919.70378
447	37853.37493
448	37844.6395
449	37830.9167
450	37822.48901
451	37816.00529
452	37810.37158
453	37799.44777
454	37782.91539
455	37764.91902
456	37753.46121
457	37735.14616
458	37688.13095
459	37631.94598
460	37617.25222
461	37603.11597
462	37593.76962
463	37570.6682
464	37567.0361
465	37550.74009
466	37535.27587
467	37529.93988
468	37524.86143
469	37516.21618
470	37486.65993
471	37469.03317
472	37453.90545
473	37439.19435
474	37414.64225
475	37401.56394
476	37396.04993
477	37391.17189
478	37348.466
479	37335.42038
480	37325.05513
481	37316.73552
482	37307.32347
483	37294.64051
484	37282.76503
485	37236.60199
486	37231.88135
487	37212.80542
488	37208.55058
489	37201.88335
490	37191.20811
491	37187.46236
492	37173.65623
493	37161.53279
494	37150.61034
495	37141.18555
496	37132.75563
497	37121.12634
498	37108.76513
499	37091.52465
500	37056.12389
501	37045.82797
502	37037.09703
503	37026.72533
504	36989.95938
505	36977.62422
506	36962.57932
507	36951.32849
508	36942.22124
509	36922.25007
510	36896.76255
511	36886.15192
512	36880.07158
513	36870.11311
514	36830.30485
515	36816.12421
516	36804.19829
517	36794.08893
518	36779.55046
519	36769.53251
520	36762.36527
521	36756.5523
522	36701.23838
523	36689.52183
524	36678.53071
525	36643.51947
526	36633.53554
527	36624.50671
528	36613.34289
529	36603.51743
530	36595.17936
531	36585.25663
532	36554.7671
533	36535.33902
534	36490.17729
535	36449.32818
536	36406.9517
537	36397.74444
538	36382.1314
539	36373.24047
540	36315.16557
541	36303.67901
542	36297.10839
543	36285.74515
544	36239.08548
545	36221.164
546	36200.38255
547	36193.92705
548	36185.0976
549	36173.36863
550	36160.73354
551	36156.75462
552	36152.90877
553	36142.30839
554	36132.78514
555	36113.58818
556	36095.73979
557	36046.80054
558	36040.02974
559	36033.88085
560	35999.22945
561	35954.18321
562	35944.82346
563	35926.31573
564	35891.06423
565	35871.35102
566	35859.1271
567	35855.26641
568	35814.01638
569	35810.12394
570	35791.86677
571	35754.15702
572	35708.04701
573	35692.74925
574	35688.77405
575	35676.76656
576	35668.79383
577	35633.75649
578	35626.4547
579	35578.59448
580	35567.55324
581	35561.72548
582	35552.71856
583	35500.8295
584	35466.24246
585	35452.16896
586	35422.36896
587	35412.14402
588	35388.09568
589	35338.79887
590	35310.06422
591	35277.33439
592	35247.51186
593	35215.44827
594	35172.64844
595	35135.20381
596	35114.75655
597	35084.89513
598	35051.98103
599	35018.93406
600	34996.84984
601	34960.97573
602	34930.3104
603	34922.33286
604	34898.49244
605	34869.6383
606	34848.34854
607	34823.87799
608	34803.76405
609	34769.29582
610	34765.77444
611	34762.30114
612	34746.95551
613	34729.29054
614	34726.03195
615	34711.63477
616	34707.85748
617	34674.48093
618	34641.32486
619	34634.39662
620	34627.29504
621	34617.868
622	34612.73484
623	34577.50576
624	34552.53043
625	34531.88164
626	34517.11885
627	34501.77447
628	34475.09888
629	34471.83479
630	34456.35678
631	34450.11453
632	34441.28778
633	34437.84563
634	34407.39096
635	34392.13392
636	34380.84395
637	34377.76004
638	34344.91265
639	34338.82716
640	34332.73835
641	34308.55322
642	34274.1851
643	34242.60366
644	34228.55846
645	34212.71101
646	34203.30871
647	34193.84729
648	34182.16712
649	34168.18476
650	34156.88934
651	34134.79016
652	34126.3785
653	34122.14846
654	34107.16138
655	34103.83004
656	34070.31705
657	34056.90177
658	34047.7735
659	34034.13974
660	34022.05332
661	34016.62157
662	34003.27459
663	33980.08238
664	33967.88375
665	33958.45502
666	33949.13803
667	33943.48605
668	33933.79501
669	33915.6334
670	33904.6368
671	33895.58417
672	33873.27021
673	33855.56274
674	33842.77636
675	33834.65676
676	33822.82311
677	33806.32805
678	33803.00171
679	33787.3375
680	33763.98516
681	33738.71608
682	33731.53433
683	33724.18376
684	33716.78712
685	33713.51365
686	33684.33515
687	33681.27109
688	33669.85641
689	33641.26163
690	33626.90216
691	33616.67951
692	33582.74327
693	33563.6844
694	33560.54404
695	33557.50459
696	33546.98617
697	33534.68219
698	33515.62247
699	33506.98657
700	33480.75404
701	33469.3437
702	33438.21916
703	33435.18079
704	33427.21027
705	33404.4242
706	33393.44755
707	33390.02716
708	33381.90237
709	33371.64259
710	33363.28421
711	33345.99405
712	33340.7343
713	33334.20109
714	33301.5965
715	33293.07869
716	33282.0907
717	33265.84304
718	33259.01455
719	33251.21528
720	33235.95824
721	33230.39491
722	33196.62295
723	33191.05791
724	33179.58526
725	33173.26983
726	33164.6944
727	33143.68191
728	33137.42336
729	33123.04338
730	33111.52968
731	33060.80891
732	33057.90192
733	33031.43958
734	33023.04118
735	33019.97088
736	33012.26106
737	33009.27597
738	32994.25256
739	32987.24095
740	32979.49616
741	32976.2172
742	32966.89301
743	32953.8842
744	32942.1601
745	32932.0638
746	32910.12521
747	32897.93402
748	32882.84162
749	32868.34534
750	32845.41718
751	32833.08094
752	32817.53503
753	32814.04185
754	32803.40249
755	32797.39414
756	32788.27781
757	32779.79566
758	32776.87513
759	32772.67685
760	32765.74717
761	32720.48875
762	32692.26049
763	32670.95041
764	32656.98057
765	32648.59515
766	32645.63001
767	32642.80535
768	32633.88726
769	32628.19548
770	32625.56792
771	32617.20406
772	32609.51187
773	32568.32259
774	32561.26502
775	32551.00534
776	32536.95269
777	32534.11655
778	32504.04453
779	32492.64339
780	32479.35996
781	32466.30031
782	32446.65662
783	32436.68907
784	32431.4787
785	32428.17587
786	32415.56483
787	32407.86671
788	32404.54944
789	32395.80166
790	32390.37969
791	32359.93668
792	32350.30349
793	32342.00644
794	32338.85435
795	32334.50018
796	32324.07557
797	32321.23976
798	32314.01438
799	32305.69885
800	32290.83946
801	32277.11862
802	32252.57532
803	32242.9808
804	32230.26413
805	32227.61326
806	32224.58786
807	32221.98744
808	32216.25397
809	32206.10157
810	32199.18885
811	32185.17515
812	32172.23362
813	32159.89763
814	32156.78973
815	32131.25673
816	32113.24373
817	32105.66722
818	32101.56646
819	32098.62867
820	32063.12375
821	32059.74763
822	32051.39469
823	32040.48506
824	32037.6085
825	32028.02503
826	32005.16923
827	32000.93025
828	31998.35915
829	31976.24302
830	31952.67097
831	31918.07186
832	31909.17327
833	31901.61573
834	31897.33355
835	31890.82592
836	31887.78497
837	31878.73538
838	31871.97157
839	31867.56032
840	31859.21297
841	31851.83084
842	31845.65383
843	31842.95741
844	31834.71243
845	31827.03021
846	31809.36185
847	31806.85558
848	31799.76423
849	31796.88596
850	31792.58964
851	31777.82085
852	31766.91738
853	31743.5785
854	31740.7451
855	31731.49301
856	31727.20528
857	31719.13317
858	31709.67071
859	31707.0768
860	31700.20253
861	31674.85356
862	31668.40504
863	31629.85713
864	31627.14195
865	31616.59343
866	31608.45681
867	31600.52147
868	31596.63993
869	31585.77279
870	31579.40588
871	31576.9417
872	31571.81812
873	31560.09422
874	31535.84369
875	31533.42874
876	31525.1889
877	31509.92157
878	31503.05799
879	31478.04168
880	31473.14572
881	31470.70547
882	31467.29475
883	31449.66444
884	31436.76353
885	31430.11244
886	31402.71406
887	31392.78667
888	31381.37007
889	31371.45581
890	31349.03172
891	31338.9105
892	31308.83466
893	31300.36087
894	31275.25984
895	31261.28933
896	31259.02667
897	31249.41875
898	31241.44623
899	31233.53979
900	31220.79102
901	31214.79895
902	31210.41898
903	31173.4801
904	31155.07334
905	31152.25825
906	31144.21316
907	31121.8094
908	31101.22684
909	31090.18436
910	31084.59074
911	31077.21561
912	31066.89776
913	31057.43023
914	31050.46008
915	31038.71343
916	31030.30871
917	31027.02205
918	31024.2938
919	31021.6179
920	31013.38696
921	31007.0054
922	31004.36983
923	31001.03452
924	30990.66169
925	30986.4084
926	30977.04588
927	30970.61664
928	30965.53826
929	30961.52798
930	30953.76142
931	30942.94218
932	30932.34016
933	30929.74415
934	30927.39979
935	30885.86225
936	30869.9594
937	30852.44588
938	30848.63819
939	30846.00806
940	30842.62675
941	30836.61129
942	30833.31298
943	30823.42155
944	30808.41668
945	30800.28923
946	30775.40618
947	30769.5824
948	30753.25638
949	30743.07018
950	30733.4574
951	30727.4728
952	30725.11167
953	30718.75232
954	30687.2252
955	30675.83802
956	30673.30603
957	30656.88294
958	30645.20907
959	30641.70192
960	30634.18383
961	30631.6569
962	30608.04038
963	30605.9633
964	30598.83568
965	30590.91138
966	30585.36892
967	30583.08094
968	30551.73207
969	30549.04038
970	30539.68454
971	30530.71831
972	30528.39186
973	30524.32036
974	30521.99171
975	30515.88661
976	30509.44378
977	30499.21037
978	30491.63646
979	30488.90949
980	30475.60362
981	30469.13941
982	30466.9125
983	30460.55085
984	30454.90877
985	30452.74913
986	30441.85917
987	30436.86475
988	30434.30069
989	30427.61126
990	30425.01818
991	30411.37592
992	30399.99925
993	30393.61044
994	30386.11931
995	30378.85614
996	30371.9674
997	30369.81105
998	30364.22849
999	30332.82563
1000	30323.49312
1001	30308.13082
1002	30299.02343
1003	30291.92376
1004	30287.10841
1005	30282.3501
1006	30260.50513
1007	30257.91112
1008	30240.80866
1009	30219.13165
1010	30211.58015
1011	30209.32571
1012	30202.09343
1013	30181.42716
1014	30150.06645
1015	30118.16347
1016	30109.31489
1017	30100.09485
1018	30066.26367
1019	30064.12721
1020	30059.64481
1021	30057.11072
1022	30052.89625
1023	30034.6462
1024	30012.96549
1025	30006.26909
1026	29999.1768
1027	29994.24294
1028	29986.90711
1029	29978.66472
1030	29949.24303
1031	29945.05838
1032	29937.78747
1033	29924.19159
1034	29903.8795
1035	29895.19205
1036	29888.42696
1037	29879.7477
1038	29872.73614
1039	29864.30837
1040	29834.68018
1041	29828.78959
1042	29821.85099
1043	29814.44562
1044	29809.21373
1045	29799.89311
1046	29796.13246
1047	29786.52061
1048	29780.21859
1049	29772.06532
1050	29765.86094
1051	29744.28432
1052	29742.34681
1053	29728.44003
1054	29725.93747
1055	29706.1806
1056	29698.3357
1057	29684.98186
1058	29678.7973
1059	29666.19593
1060	29662.9389
1061	29654.49748
1062	29630.29511
1063	29614.75793
1064	29595.3677
1065	29577.74427
1066	29572.25131
1067	29570.01894
1068	29563.68856
1069	29561.57543
1070	29555.121
1071	29545.39136
1072	29543.01414
1073	29536.1861
1074	29529.76098
1075	29516.78606
1076	29494.41726
1077	29489.33429
1078	29479.73202
1079	29459.14723
1080	29437.11232
1081	29430.98567
1082	29404.87298
1083	29396.5513
1084	29394.34244
1085	29374.50739
1086	29372.00468
1087	29365.37148
1088	29344.58605
1089	29337.35167
1090	29324.49901
1091	29318.87005
1092	29315.1314
1093	29308.22364
1094	29303.67284
1095	29299.32721
1096	29285.35778
1097	29280.79672
1098	29273.19532
1099	29263.01887
1100	29254.94997
1101	29244.72336
1102	29242.8807
1103	29238.03182
1104	29233.77009
1105	29218.55011
1106	29215.03819
1107	29211.6769
1108	29184.91559
1109	29179.25368
1110	29172.38631
1111	29164.19982
1112	29156.66116
1113	29147.80198
1114	29145.22515
1115	29139.18348
1116	29133.9848
1117	29118.04867
1118	29112.19965
1119	29106.2275
1120	29099.02879
1121	29092.08289
1122	29075.84811
1123	29070.91039
1124	29065.15025
1125	29050.45662
1126	29045.70105
1127	29037.47032
1128	29035.51382
1129	29028.7621
1130	29026.83975
1131	29019.24868
1132	29011.78178
1133	28991.72696
1134	28984.30971
1135	28975.53798
1136	28970.76325
1137	28968.68107
1138	28943.67533
1139	28935.79107
1140	28928.93168
1141	28915.46084
1142	28884.9033
1143	28874.02223
1144	28863.83207
1145	28852.19119
1146	28845.40121
1147	28838.30681
1148	28836.48223
1149	28834.68564
1150	28831.96573
1151	28804.49705
1152	28794.79737
1153	28766.49707
1154	28758.11612
1155	28731.8883
1156	28710.17255
1157	28701.38937
1158	28699.30925
1159	28697.25147
1160	28693.4953
1161	28691.51842
1162	28681.79898
1163	28673.88518
1164	28671.86835
1165	28665.21399
1166	28658.65452
1167	28642.61082
1168	28640.38781
1169	28637.04219
1170	28612.45414
1171	28606.09349
1172	28604.09573
1173	28597.43662
1174	28582.94366
1175	28576.45984
1176	28567.72108
1177	28559.7758
1178	28545.75841
1179	28540.42841
1180	28529.19239
1181	28519.31615
1182	28512.55157
1183	28510.57669
1184	28501.72626
1185	28495.63423
1186	28491.97215
1187	28489.67461
1188	28469.71268
1189	28467.41949
1190	28458.06069
1191	28446.93166
1192	28435.48841
1193	28427.67249
1194	28425.69816
1195	28415.39414
1196	28409.99695
1197	28401.10128
1198	28393.22891
1199	28391.28113
1200	28389.45818
1201	28387.62115
1202	28381.01247
1203	28375.07289
1204	28370.00389
1205	28361.22827
1206	28359.25726
1207	28350.37816
1208	28344.2417
1209	28342.39864
1210	28337.97094
1211	28322.67692
1212	28312.86274
1213	28303.98135
1214	28292.1196
1215	28287.97769
1216	28281.34308
1217	28277.63666
1218	28271.35127
1219	28263.03688
1220	28260.67694
1221	28256.56783
1222	28249.62171
1223	28247.85147
1224	28230.67904
1225	28208.94925
1226	28207.08994
1227	28205.10534
1228	28196.57898
1229	28185.15395
1230	28174.97923
1231	28168.45049
1232	28166.10416
1233	28159.92799
1234	28146.41346
1235	28129.79832
1236	28124.42628
1237	28121.54722
1238	28116.09682
1239	28111.6334
1240	28100.71755
1241	28098.29345
1242	28088.37453
1243	28084.92608
1244	28078.98039
1245	28075.105
1246	28073.29026
1247	28065.26028
1248	28059.40079
1249	28053.07002
1250	28048.63993
1251	28043.3901
1252	28039.42043
1253	28032.64874
1254	28019.92267
1255	28017.99794
1256	28016.20431
1257	28012.10849
1258	28001.71606
1259	27988.47486
1260	27983.24623
1261	27981.48809
1262	27973.70921
1263	27966.52358
1264	27959.16085
1265	27945.0419
1266	27940.59611
1267	27937.1609
1268	27930.76133
1269	27923.57997
1270	27913.75759
1271	27895.57585
1272	27892.5199
1273	27890.4141
1274	27880.05987
1275	27873.32875
1276	27868.47618
1277	27861.08149
1278	27842.88816
1279	27831.20547
1280	27828.4811
1281	27823.49531
1282	27819.18975
1283	27817.31861
1284	27795.25044
1285	27790.48028
1286	27788.41785
1287	27784.60109
1288	27779.8664
1289	27764.88183
1290	27758.31322
1291	27752.78235
1292	27747.80348
1293	27745.04916
1294	27731.64533
1295	27725.09622
1296	27722.45473
1297	27717.48829
1298	27711.46741
1299	27699.13704
1300	27692.29352
1301	27688.88699
1302	27681.63748
1303	27679.44414
1304	27674.72892
1305	27666.86585
1306	27649.88576
1307	27623.77618
1308	27616.39949
1309	27612.84928
1310	27596.41122
1311	27594.8295
1312	27591.54953
1313	27580.25379
1314	27574.9913
1315	27569.92749
1316	27558.75979
1317	27555.35725
1318	27551.75823
1319	27546.35279
1320	27523.48161
1321	27516.4665
1322	27509.17585
1323	27494.14757
1324	27492.5572
1325	27487.80747
1326	27481.73802
1327	27467.93809
1328	27464.91145
1329	27461.50331
1330	27459.87801
1331	27458.17032
1332	27432.83453
1333	27430.23661
1334	27418.9665
1335	27414.83413
1336	27410.79615
1337	27396.33202
1338	27394.86396
1339	27383.70447
1340	27380.28409
1341	27355.4699
1342	27329.82389
1343	27325.94263
1344	27318.38219
1345	27311.19108
1346	27292.14703
1347	27284.72959
1348	27275.98554
1349	27272.33259
1350	27267.09741
1351	27262.04257
1352	27251.26856
1353	27225.23325
1354	27216.87986
1355	27205.15821
1356	27186.65885
1357	27184.31201
1358	27182.7714
1359	27161.65933
1360	27154.903
1361	27147.91011
1362	27126.12529
1363	27119.85085
1364	27118.17343
1365	27112.58428
1366	27100.60105
1367	27093.12173
1368	27086.37316
1369	27084.67615
1370	27079.87599
1371	27074.897
1372	27068.99229
1373	27065.60237
1374	27045.11572
1375	27033.57721
1376	27013.92107
1377	26983.53412
1378	26977.49173
1379	26967.61691
1380	26956.41926
1381	26949.32787
1382	26944.3584
1383	26938.06271
1384	26935.09135
1385	26923.73995
1386	26916.78096
1387	26906.03483
1388	26897.16968
1389	26895.37444
1390	26888.49682
1391	26885.08291
1392	26881.42886
1393	26879.90736
1394	26868.03719
1395	26862.89418
1396	26857.6009
1397	26845.94725
1398	26829.77294
1399	26823.88066
1400	26820.60457
1401	26816.54198
1402	26814.93982
1403	26809.43093
1404	26798.726
1405	26794.77372
1406	26789.12889
1407	26785.62163
1408	26779.14264
1409	26777.30956
1410	26771.11631
1411	26763.85527
1412	26739.40098
1413	26734.85669
1414	26721.64011
1415	26718.22771
1416	26708.78489
1417	26703.32242
1418	26688.79667
1419	26678.18536
1420	26667.23507
1421	26654.36462
1422	26649.37718
1423	26642.30288
1424	26637.18754
1425	26633.14414
1426	26628.43406
1427	26612.13875
1428	26608.71645
1429	26607.04604
1430	26602.40685
1431	26599.19221
1432	26593.02264
1433	26575.52224
1434	26572.16745
1435	26570.39731
1436	26564.10227
1437	26558.36846
1438	26551.32114
1439	26549.70461
1440	26548.02973
1441	26539.38682
1442	26531.24707
1443	26529.59385
1444	26522.87874
1445	26516.31608
1446	26514.91504
1447	26508.5672
1448	26494.37578
1449	26490.17559
1450	26483.70609
1451	26474.44915
1452	26466.4519
1453	26458.09882
1454	26453.50266
1455	26434.12098
1456	26427.55166
1457	26424.15757
1458	26419.28655
1459	26398.07049
1460	26394.19871
1461	26382.40569
1462	26377.79049
1463	26373.43714
1464	26366.63623
1465	26361.62452
1466	26356.05041
1467	26349.03635
1468	26342.62536
1469	26338.01849
1470	26335.00178
1471	26331.46037
1472	26317.4132
1473	26313.03515
1474	26299.08161
1475	26283.6726
1476	26275.92035
1477	26266.03222
1478	26260.59908
1479	26253.33576
1480	26246.42353
1481	26241.56486
1482	26229.08168
1483	26224.35007
1484	26222.5142
1485	26218.87296
1486	26215.00963
1487	26208.66653
1488	26204.94441
1489	26202.73423
1490	26197.79499
1491	26189.68437
1492	26176.8198
1493	26169.45955
1494	26167.16122
1495	26165.41018
1496	26161.63823
1497	26156.55925
1498	26148.64981
1499	26145.39406
1500	26140.67015
1501	26135.67956
1502	26122.83882
1503	26109.3162
1504	26098.69984
1505	26094.15817
1506	26072.96578
1507	26062.91378
1508	26059.38927
1509	26055.32666
1510	26048.95975
1511	26045.80708
1512	26042.25885
1513	26039.25054
1514	26035.40759
1515	26031.21021
1516	26023.94577
1517	26012.84782
1518	26007.68837
1519	26004.86815
1520	26000.86055
1521	25997.46327
1522	25991.34229
1523	25975.46009
1524	25973.42233
1525	25961.17231
1526	25953.24201
1527	25939.24159
1528	25934.3159
1529	25932.53615
1530	25922.84662
1531	25920.51995
1532	25915.65375
1533	25913.1785
1534	25898.04314
1535	25893.25323
1536	25891.82587
1537	25890.40945
1538	25880.71836
1539	25877.03589
1540	25873.24668
1541	25866.51031
1542	25851.22335
1543	25847.65483
1544	25842.67537
1545	25837.78395
1546	25836.14086
1547	25832.54064
1548	25828.05965
1549	25816.57772
1550	25806.37138
1551	25802.02059
1552	25788.68427
1553	25785.22729
1554	25778.29775
1555	25776.63985
1556	25772.54533
1557	25764.81245
1558	25760.11808
1559	25755.90461
1560	25751.18596
1561	25746.27861
1562	25742.81768
1563	25738.52929
1564	25721.83319
1565	25717.86733
1566	25711.98878
1567	25706.98898
1568	25701.60229
1569	25698.47622
1570	25690.23248
1571	25686.69889
1572	25682.40916
1573	25679.91872
1574	25677.0183
1575	25668.20107
1576	25665.38529
1577	25660.48967
1578	25658.80364
1579	25652.53519
1580	25650.14824
1581	25645.81744
1582	25640.50444
1583	25637.42139
1584	25631.29815
1585	25626.39135
1586	25623.22742
1587	25612.22385
1588	25608.00915
1589	25602.90306
1590	25592.4561
1591	25588.79284
1592	25585.12292
1593	25580.55118
1594	25575.04031
1595	25552.64351
1596	25549.43768
1597	25542.33864
1598	25526.85026
1599	25521.619
1600	25501.54623
1601	25494.55768
1602	25490.96187
1603	25487.74189
1604	25486.03569
1605	25473.59894
1606	25462.84519
1607	25457.33323
1608	25450.89218
1609	25443.04297
1610	25439.70856
1611	25416.72297
1612	25405.88553
1613	25401.16624
1614	25398.25418
1615	25396.94981
1616	25371.76196
1617	25370.03985
1618	25366.15164
1619	25353.33893
1620	25350.47898
1621	25347.13235
1622	25340.532
1623	25336.04172
1624	25330.30682
1625	25325.77631
1626	25322.67182
1627	25318.20954
1628	25314.35254
1629	25307.04258
1630	25303.21855
1631	25296.72319
1632	25293.89153
1633	25273.41809
1634	25265.86549
1635	25264.39415
1636	25258.95879
1637	25253.95316
1638	25248.05613
1639	25244.11538
1640	25227.02717
1641	25224.99521
1642	25221.65961
1643	25217.52721
1644	25208.72805
1645	25204.72153
1646	25199.32924
1647	25192.40106
1648	25187.84951
1649	25186.02208
1650	25167.61518
1651	25164.21529
1652	25160.84302
1653	25151.31631
1654	25145.45684
1655	25144.07081
1656	25137.72759
1657	25123.81498
1658	25121.90384
1659	25118.99213
1660	25113.51731
1661	25109.94921
1662	25103.1102
1663	25099.95986
1664	25085.22205
1665	25068.72054
